Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2734	1	-197.3914	-235.858	38.46663	477.2671	0.8842609	0.00640058	0.00261883	7.16287e-05	0.00595221	0.000179574	0.00040449	0.0133451	0.00852315	0.0174378	0.014418	0.00168216	0.00929049	0.00057839	0.016419	0.007805155	0.003177552	0.0202512	0.0152135	0.0189147	0.0455472	0.193099	0.0403885	0.0984923	0.077769	0.0506922	0.0556962	0.00704496	0.00727829	0.1378	0.0447504	0.187063	0.0006417711	477.2671	0.113323	0.438969	0.977822	2.46989	0.112231	0.129178	0.329551	0.0460801	0.278981	0.103979	0.003819323	0.1680327
2735	1	-217.7371	-241.0835	23.34638	990.9688	0.3483245	0.0185834	0.0134682	0.0277699	0.00098495	0.0129345	0.0137155	0.0272941	0.00873974	0.0034143	0.0101912	0.0107506	0.00686687	0.0241452	0.00872681	0.01720701	0.0002203723	0.040999	0.0877893	0.0143577	0.0743592	0.096387	0.0181116	0.0512694	0.10681	0.100636	0.0675751	0.0252106	0.223185	0.0134833	0.00738797	0.0724378	0.005539466	990.9688	0.0100188	0.142252	0.668713	3.17902	0.132734	0.149163	0.23403	0.101013	0.298455	0.0846057	0.005759838	0.9617398
2736	1	-220.561	-238.2421	17.6811	30.07978	0.6088398	0.380626	0.057509	0.00918248	0.0361762	0.00210219	0.0509449	0.0721004	0.267941	0.0639849	0.012781	0.0275656	0.111539	0.0641057	0.0385931	0.09834614	0.02878188	0.0325532	0.0474594	0.0353763	0.026697	0.161524	0.00458197	0.0215335	0.111891	0.285618	0.0720405	0.0144167	0.0013132	0.0382341	0.0474701	0.0992911	0.003696295	30.07978	0.0549362	0.31715	0.885763	2.74215	0.256286	0.146243	0.172715	0.0639311	0.24571	0.115115	0.03247817	0.1138086
2737	1	-207.3276	-235.8728	28.5452	45.97602	0.786086	0.0026944	0.0725429	0.0126629	0.00289767	0.005303	0.0194834	0.0261882	0.0754067	0.0229185	0.00432062	0.0209201	0.0514779	0.0350153	0.0180381	0.03856589	0.009654391	0.0888967	0.0528912	0.0381765	0.00207705	0.0394708	0.0023615	0.047026	0.0573869	0.0454792	0.213767	0.0136674	0.0612747	0.0324435	0.146695	0.158386	0.04555774	45.97602	0.0925947	0.401471	0.953024	2.55291	0.237649	0.177745	0.242913	0.0519619	0.192502	0.0972289	0.05521213	0.82514
2738	1	-197.8457	-231.8815	34.03575	79.60674	2.706904	0.00536392	0.00812437	0.00762637	0.00592525	0.0191637	0.000490084	0.0283884	0.00759694	0.00280202	0.0143579	0.0309169	0.0138159	0.0153215	0.0233443	0.01237914	0.005589129	0.088761	0.0212958	0.152373	0.0152891	0.212765	0.00348622	0.00304493	0.0740201	0.0160757	0.0984441	0.00700888	0.0332711	0.0718558	0.0312669	0.171042	0.01077703	79.60674	0.365235	0.71389	1.08063	1.84025	0.226561	0.169838	0.21305	0.051715	0.253394	0.0854414	0.01636616	0.6584947
2739	1	-215.2036	-240.2561	25.05247	97.2665	0.2483447	0.0283134	0.00897818	0.00055996	0.0220008	0.0268454	0.0231567	0.00908514	0.0203814	0.00738012	0.0426751	0.104406	0.000571103	0.0607111	0.0419244	0.03474925	-0.0005095879	0.155	0.0516206	0.0366377	0.00259812	0.141092	0.00787603	0.0571237	0.0872561	0.0164317	0.143777	0.0343685	0.00600596	0.0174165	0.21369	0.0291064	0.01149911	97.2665	0.00203551	0.0654972	0.497982	3.43449	0.115322	0.183304	0.192128	0.0495629	0.324908	0.134775	0.01098952	1.04637
2740	1	-209.1993	-232.3416	23.14233	29.96691	0.9050052	0.248797	0.107824	0.030978	0.0176335	0.0243882	0.0795459	0.148806	0.01822	0.0373103	0.124061	0.000308272	0.0510423	0.00953665	0.0106817	0.07341202	0.03831294	0.164214	0.067752	0.0956285	0.172087	0.0657461	0.003924	0.0154083	0.0046961	0.108451	0.0394219	0.00682006	0.00789353	0.0181883	0.100299	0.129471	0.05386853	29.96691	0.117632	0.446211	0.982285	2.45387	0.19386	0.151021	0.227161	0.0789462	0.243327	0.105684	0.09218147	0.5843748
2741	1	-211.6689	-236.2073	24.5384	14.73136	3.748064	0.0583993	0.0467737	0.042175	0.0440736	0.0324429	0.00335545	0.0268929	0.176905	0.0404329	0.0328412	0.0985558	0.0137203	0.022312	0.0375508	0.06665113	0.04593455	0.190169	0.0354602	0.0101116	0.0376254	0.0684305	0.0347371	0.0898753	0.0735399	0.0520795	0.0888213	0.0191696	0.0199726	0.185842	0.0273703	0.0667953	0.02755385	14.73136	0.439963	0.76602	1.08435	1.70967	0.187267	0.182526	0.199144	0.0325549	0.286801	0.111707	0.0734884	0.3749415
2742	1	-222.2935	-230.3339	8.040454	20.88104	0.8760544	0.426821	0.148624	0.160735	0.0838463	0.0325513	0.0315013	0.268891	0.182029	0.0308837	0.0542745	0.335425	0.304004	0.0455572	0.0286629	0.150599	0.05441988	0.165388	0.00459296	0.075368	0.000712386	0.237543	0.0144408	0.0317854	0.0558023	0.101656	0.0303083	0.00043524	0.0309533	0.00480034	0.239391	0.00682261	0.03009304	20.88104	0.11161	0.436043	0.975989	2.47636	0.162777	0.11765	0.264894	0.0602356	0.294133	0.100312	0.08451292	0.3560762
2743	1	-201.1267	-237.6091	36.48239	46.12551	1.927386	0.0107073	0.0223482	0.011734	0.025361	0.00719259	0.0371257	0.0214377	0.0223005	0.0474425	0.0244209	0.00340379	0.0257446	0.00582846	0.0178165	0.02795852	0.04950454	0.00566051	0.0907592	0.0628399	0.0456224	0.00510232	0.0116032	0.0571069	0.0618954	0.123891	0.144981	0.0863	0.000202142	3.0719e-05	0.175291	0.128714	0.01137875	46.12551	0.28445	0.647063	1.06806	2.00043	0.14319	0.221032	0.202872	0.0816815	0.243841	0.107383	0.06088329	0.1868944
2744	1	-229.635	-244.7626	15.12759	12.54375	0.5774026	0.0566453	0.325671	0.0456292	0.139585	0.00819827	0.0177909	0.0545153	0.0256982	0.323768	0.0818145	0.0834615	0.345874	0.201286	0.0888439	0.1505916	0.04574274	0.150134	0.0149374	0.0626534	0.0335406	0.0428903	0.00355902	0.0170062	0.0326442	0.273004	0.0861158	0.036656	0.0490443	0.0620986	0.0447562	0.0909607	0.02162815	12.54375	0.0484833	0.299475	0.869337	2.7827	0.124135	0.15343	0.272421	0.140013	0.224703	0.0852989	0.06737089	0.3210311
2745	1	-210.5786	-231.4074	20.82879	45.35675	2.095886	0.0260686	0.00609476	0.0181172	0.192407	0.044593	0.117891	0.0353296	0.0927665	0.00990094	0.00956185	0.117406	0.0847084	0.12766	0.0325472	0.05848599	0.03406071	0.0854789	0.109963	0.120195	0.0894142	0.0741066	0.000462174	0.000282043	0.0165833	0.015431	0.208161	0.0156083	0.0213679	0.0729396	0.0880082	0.0819991	0.008543522	45.35675	0.304458	0.664837	1.07221	1.95849	0.150418	0.211947	0.180387	0.0461717	0.256495	0.154582	0.04260423	0.2005323
2746	1	-216.2924	-234.9271	18.63463	59.77905	0.4950118	0.241578	0.154786	0.114655	0.0358501	0.0137335	0.0177947	0.0304802	0.0123965	0.0228425	0.0143833	0.026648	0.00161878	0.00805497	0.00958542	0.04968299	0.02126606	0.287372	0.0309758	0.0381653	0.037687	0.104561	0.0043323	0.0309183	0.0840152	0.0477279	0.217612	0.0188677	0.00168442	0.00703614	0.0278903	0.0611543	0.03818278	59.77905	0.032467	0.248647	0.816605	2.90228	0.152277	0.144334	0.210798	0.0924281	0.244212	0.155951	0.05944884	0.6422797
2747	1	-214.5558	-229.1797	14.6239	13.60975	4.883831	0.19633	0.0262932	0.185875	0.105926	0.0663445	0.0235807	0.0498289	0.0141167	0.0377744	0.222286	0.137926	0.100543	0.0664355	0.0452563	0.1197714	0.04590127	0.185797	0.011744	0.0361953	0.031995	0.103334	0.00880318	0.0492616	0.00459419	0.281382	0.131113	0.00598049	0.00872673	0.0257352	0.0174636	0.0978748	0.02703282	13.60975	0.49718	0.801123	1.0835	1.6182	0.11492	0.176376	0.256086	0.0665944	0.251825	0.134199	0.07293409	0.3706472
2748	1	-213.3036	-230.4517	17.14805	11.64201	1.133339	0.0682153	0.0129823	0.0848096	0.087951	0.0589965	0.029943	0.238726	0.227518	0.0748719	0.098177	0.00214813	0.35027	0.126915	0.0061735	0.08259758	0.1041565	0.0302856	0.0390495	0.259934	0.0456597	0.212712	0.00842907	0.0161713	0.0749835	0.115092	0.0528837	0.00645611	0.00250793	0.0460335	0.00973471	0.080068	0.02399478	11.64201	0.162765	0.513463	1.019	2.30477	0.12563	0.170121	0.228379	0.101975	0.260986	0.112909	0.1281513	0.1872379
2749	1	-212.4582	-235.4449	22.98674	14.52983	0.747451	0.0605371	0.00781758	0.00589519	0.0719143	0.0285871	0.0393413	0.0558771	0.142722	0.0547871	0.0942344	0.00948227	0.166643	0.127032	0.105374	0.06041692	0.07966259	0.0802465	0.0505392	0.0701624	0.0423624	0.0204676	0.00623351	0.115724	0.20602	0.158424	0.040479	0.0188639	0.0165043	0.0226282	0.123631	0.0277138	0.02768466	14.52983	0.0843391	0.385085	0.941259	2.58932	0.152305	0.145199	0.225744	0.0847576	0.258882	0.133111	0.1073472	0.2578982
2750	1	-236.9707	-236.4629	-0.5077921	29.15889	0.4529404	0.180121	0.334525	1.03497	0.0859792	0.0368017	0.382161	0.273797	0.0960964	0.0986084	0.393026	0.0717602	0.0991438	0.235268	0.831432	0.3399651	0.07724505	0.102435	0.0997125	0.0065518	0.00815204	0.0451347	0.00400074	0.061077	0.0605731	0.225659	0.139708	0.010348	0.0303529	0.0382992	0.0328155	0.135181	0.02731182	29.15889	0.0250335	0.220088	0.782758	2.97212	0.141053	0.201083	0.190518	0.0401678	0.338445	0.0887324	0.1045569	0.261215
2751	1	-187.5	-230.7371	43.23718	230.5682	1.486452	1.3132e-05	0.00612497	0.000127394	0.00988949	0.000427125	0.0025832	0.02665	0.00864773	0.0093116	0.00258496	0.000550999	0.00512092	0.00238182	0.0017939	0.009557852	0.003573905	0.0281242	0.0340883	0.118694	0.038809	0.0754566	0.0026675	0.0317707	0.0717061	0.0692401	0.357498	0.0209521	0.0453925	0.0365808	0.0283793	0.0406404	0.004920993	230.5682	0.223222	0.586286	1.04962	2.14088	0.129712	0.139719	0.244731	0.0470288	0.265779	0.173031	0.008494898	0.5792881
2752	1	-211.869	-237.0356	25.16654	19.28221	0.6395361	0.0726882	0.0192943	0.0450924	0.105628	0.0955668	0.0464091	0.0940998	0.0683126	0.0248012	0.0600656	0.0265137	0.0298136	0.0356431	0.010471	0.08583239	0.05692596	0.0402912	0.0595812	0.0543957	0.0513631	0.107607	0.0362175	0.0145897	0.0373028	0.165916	0.141538	0.0204387	0.124521	0.0215892	0.0424848	0.0821633	0.009915117	19.28221	0.0613514	0.333548	0.900222	2.70488	0.138233	0.177493	0.222509	0.0982454	0.250144	0.113376	0.06684107	0.1483387
2753	1	-225.6867	-234.0407	8.353995	19.49433	0.4684989	0.104696	0.26294	0.0766855	0.0552939	0.459037	0.522497	0.294923	0.137215	0.285771	0.292401	0.0754631	0.122287	0.0940937	0.0386893	0.1798288	0.055158	0.119516	0.0419621	0.181009	0.00458097	0.018499	0.0031648	0.0902587	0.10521	0.182459	0.132237	0.00344119	0.0149843	0.00374306	0.0658901	0.0330448	0.003483792	19.49433	0.0277085	0.230854	0.795921	2.94552	0.166317	0.1512	0.233449	0.0360054	0.2958	0.117228	0.05864179	0.05940802
2754	1	-220.4148	-235.1559	14.74104	22.10742	1.150952	0.151497	0.0411936	0.0767035	0.0130417	0.00631757	0.00842719	0.000181817	0.06689	0.0330358	0.0597515	0.263984	0.026845	0.116093	0.167367	0.1013794	0.01105435	0.0652586	0.00804002	0.0760359	0.0386936	0.0956115	0.0590447	0.068302	0.0818227	0.104027	0.108142	0.0186717	0.00519999	0.0335549	0.145772	0.0918245	0.1073031	22.10742	0.166052	0.517855	1.02111	2.29498	0.137154	0.197248	0.216314	0.0822289	0.276455	0.0905998	0.1183575	0.906602
2755	1	-230.2498	-238.2017	7.951903	4.540295	1.187508	0.25259	0.361363	0.153154	0.152661	0.0757673	0.377367	0.587899	0.114554	0.00791152	0.239813	0.422257	0.534003	0.298882	0.0195599	0.2853363	0.2051121	0.0235461	0.00307305	0.0399907	0.146828	0.051895	0.0218479	0.0532756	0.116113	0.276448	0.0600305	0.00612394	0.0165379	0.0259554	0.0477017	0.110633	0.009188593	4.540295	0.172782	0.52667	1.02525	2.2753	0.185648	0.124573	0.249162	0.0976462	0.253604	0.0893668	0.2143007	0.0428771
2756	1	-237.9691	-242.9178	4.94874	13.47428	0.2229437	0.0508402	0.195333	0.0585594	0.111654	0.0368924	0.0275294	0.540354	0.243393	0.305116	0.214532	0.267857	0.0667748	0.022869	0.0562849	0.2409634	0.2159827	0.0332965	0.0226864	0.0638954	0.00412045	0.156237	0.0174209	0.0792227	0.121523	0.180858	0.142076	0.00204382	0.0197571	0.033243	0.0040675	0.119552	0.05652229	13.47428	0.00108085	0.0479712	0.440857	3.51009	0.273618	0.12078	0.145093	0.0730245	0.314947	0.0725379	0.272505	0.2074175
2757	1	-224.7994	-239.3795	14.58013	13.05172	0.4923288	0.121387	0.132705	0.162067	0.0209852	0.255354	0.0290671	0.0782948	0.453048	0.0709156	0.01389	0.116446	0.130139	0.0572389	0.0186596	0.07947232	0.03461297	0.038376	0.0472239	0.0374557	0.0992857	0.0665969	0.0356606	0.0061485	0.0678832	0.301973	0.0641634	0.020292	0.0287499	0.0510892	0.126153	0.00894846	0.04641777	13.05172	0.0319749	0.246878	0.814605	2.90654	0.0904863	0.189907	0.236489	0.0662957	0.305809	0.111013	0.08103074	0.5728415
2758	1	-227.7801	-239.0695	11.28944	24.89825	0.2673806	0.160529	0.186348	0.0304821	0.415809	0.0567386	0.164175	0.132611	0.142248	0.0971074	0.125421	0.129312	0.0697463	0.27794	0.111491	0.194296	0.0683915	0.0912293	0.0328837	0.139201	0.000396368	0.100054	0.0113708	0.0143953	0.0652106	0.0400632	0.131735	0.00419575	0.0122979	0.0471741	0.0942614	0.215531	0.003451246	24.89825	0.00302261	0.0794983	0.536734	3.38074	0.154331	0.237913	0.176995	0.0813049	0.217214	0.132242	0.07184274	0.04803889
2759	1	-206.6369	-233.7999	27.16303	15.04274	1.25513	0.0401803	0.041738	0.0329826	0.023734	0.0606927	0.0380339	0.0795935	0.220083	0.0573233	0.0221332	0.0154243	0.0993708	0.011471	0.0308324	0.054109	0.07096154	0.094024	0.0658171	0.0450958	0.0183822	0.0817724	0.0384061	0.085209	0.0878942	0.0320669	0.156228	0.0150492	0.0205446	0.00751525	0.155261	0.0967336	0.003489488	15.04274	0.184902	0.54198	1.0321	2.24102	0.147797	0.147629	0.197388	0.0443972	0.325031	0.137758	0.07445102	0.04686958
2760	1	-206.3784	-230.6026	24.22422	29.35608	0.7650756	0.174437	0.057712	0.0363141	0.00316703	0.0505953	0.0109034	0.00117497	0.263493	0.0386582	0.00707876	0.00442591	0.00833625	0.0559576	0.0340152	0.07347939	0.02615613	0.0450972	0.0316878	0.114858	0.0295378	0.0958734	0.00715355	0.107144	0.0317538	0.0590799	0.156467	0.00288604	0.00321383	0.0305124	0.0700838	0.214652	0.0194549	29.35608	0.0881087	0.392684	0.946787	2.57242	0.125443	0.211236	0.178476	0.0531197	0.335299	0.0964267	0.04561103	0.4265393
2761	1	-227.66	-233.2566	5.596695	30.67797	0.4447172	0.137988	0.0667557	0.184673	0.139919	0.158211	0.0110928	0.0195117	0.243095	0.135498	0.40481	0.195761	0.388568	0.554568	0.0122098	0.1312922	0.03525098	0.184284	0.0299845	0.0226057	0.0421753	0.0593649	0.00482224	0.0485983	0.0567956	0.138988	0.0893431	0.000832559	0.00085816	0.0447859	0.0240272	0.252535	0.02094392	30.67797	0.0236585	0.214303	0.775467	2.98657	0.167665	0.207941	0.259385	0.0805692	0.199669	0.084771	0.0561949	0.3727014
2762	1	-200.0208	-235.275	35.25419	52.36893	0.7182996	0.0123344	0.0525588	0.0145295	0.0059848	0.0350749	0.0116246	0.0255805	0.000986183	0.0356715	0.00689122	0.00242526	0.0352545	0.0261212	0.0173394	0.02033551	0.04142766	0.0901948	0.019696	0.0867518	0.0113811	0.033306	0.00162948	0.0124464	0.0482826	0.243492	0.135388	0.00217335	0.0303035	0.0873792	0.0462757	0.1513	0.01450451	52.36893	0.0781006	0.372038	0.931465	2.6184	0.209937	0.20559	0.217365	0.0636069	0.203767	0.0997323	0.05593217	0.2593232
2763	1	-207.6965	-232.0572	24.36064	39.14151	0.897726	0.000987501	0.0113004	0.128818	0.0489943	0.0297481	0.0215273	0.0314535	0.037651	0.0348568	0.108297	0.0649311	0.0262865	0.0626041	0.0478686	0.04822205	0.03359599	0.0673267	0.00883412	0.0297605	0.108766	0.000616985	0.00203723	0.015803	0.0688056	0.210632	0.0433848	0.0082525	0.00274853	0.160833	0.25188	0.0203179	0.01626096	39.14151	0.116123	0.443695	0.980746	2.45944	0.151849	0.197204	0.269559	0.0331771	0.24687	0.10134	0.04985695	0.3261523
2764	1	-207.9201	-241.8047	33.88461	32.03236	2.17728	0.02942	0.0389204	0.0113653	0.0195301	0.0142048	0.0159529	0.0193639	0.0418753	0.00184579	0.0272681	0.00189341	0.0507402	0.0171728	0.0165809	0.02285584	0.05923086	0.0465799	0.0248144	0.0245576	0.0462412	0.181745	0.00948133	0.14439	0.00797718	0.220871	0.0879252	0.000717379	0.00228231	0.0402029	0.0575709	0.104643	0.006531581	32.03236	0.313556	0.672632	1.07385	1.93996	0.293163	0.0948715	0.206025	0.0684509	0.247394	0.0900954	0.06576244	0.09932085
2765	1	-218.5503	-232.3063	13.75602	8.261761	1.169849	0.115304	0.0485534	0.280713	0.0870739	0.056478	0.0231129	0.235329	0.000823352	0.215507	0.030773	0.240968	0.0611774	0.187353	0.0656297	0.176849	0.04339443	0.197003	0.0238536	0.0939508	0.0255232	0.0517509	0.00146929	0.147916	0.0681871	0.0810653	0.149457	0.0153528	0.011598	0.00395114	0.0407157	0.0882066	0.1393623	8.261761	0.169547	0.522461	1.02329	2.2847	0.140895	0.231208	0.189249	0.0865069	0.208089	0.144052	0.1827568	0.7625564
2766	1	-209.8017	-236.296	26.49435	37.37578	1.006357	0.0695558	0.0019605	0.0370659	0.0078157	0.112017	0.00321939	0.140388	0.149821	0.00952136	0.00881571	0.036617	0.0224925	0.00977411	0.0180403	0.04730271	0.05491992	0.188029	0.105516	0.0445399	0.0493498	0.019794	0.00999231	0.0275941	0.209698	0.142386	0.0609827	0.0310771	0.00786269	0.0337436	0.0644875	0.00494728	0.03368518	37.37578	0.138221	0.478654	1.00105	2.38208	0.155086	0.211753	0.197058	0.0649948	0.194125	0.176984	0.0886051	0.380172
2767	1	-206.5992	-231.093	24.49381	21.73247	3.472148	0.0354916	0.0139711	0.0278844	0.0451288	0.0592131	0.00731447	0.0115277	0.0759491	0.129342	0.101422	0.000697179	0.0208019	0.0441984	0.00314177	0.05147432	0.03387312	0.0800157	0.126748	0.214253	0.114087	0.02386	0.000996196	0.0382879	0.0054891	0.116114	0.0945815	0.00358101	0.0172866	0.00662885	0.0612568	0.0968147	0.06752402	21.73247	0.422783	0.754719	1.08403	1.73847	0.129294	0.194294	0.322719	0.0690935	0.185563	0.0990372	0.1013971	0.6659362
2768	1	-191.3856	-226.8934	35.50787	30.39939	2.098075	0.0254023	0.0215801	0.0159806	0.0322806	0.0243794	0.00444945	0.0374267	0.00744396	0.0325934	0.00687644	0.00985315	0.047344	0.00313082	0.0387834	0.02143984	0.03778556	0.0857993	0.0110464	0.25476	0.0361906	0.0922311	0.000762261	0.0461832	0.00235021	0.151148	0.0787486	0.00211048	0.00834328	0.0109274	0.0284496	0.190949	0.0006208616	30.39939	0.304707	0.665053	1.07226	1.95798	0.129579	0.147548	0.26863	0.0757451	0.282295	0.0962042	0.03840643	0.01616557
2769	1	-226.3434	-239.4887	13.14528	38.43806	0.2230161	0.041258	0.217809	0.0111891	0.0590366	0.00837152	0.0721874	0.0405439	0.130582	0.0578646	0.0172473	0.011466	0.140664	0.357969	0.0540471	0.08490271	0.01816486	0.0318605	0.0157433	0.055305	0.105477	0.163336	0.0159503	0.00869734	0.378434	0.0443301	0.0528167	0.0165408	0.03486	0.0139479	0.0285578	0.0341433	0.05021532	38.43806	0.00108303	0.0480187	0.441029	3.50987	0.153651	0.16572	0.191257	0.0796905	0.265637	0.144044	0.06838018	0.7343549
2770	1	-210.732	-232.0705	21.33854	25.453	1.072212	0.0891659	0.0760378	0.084232	0.0229431	0.0324258	0.0385762	0.0432906	0.260709	0.0452998	0.0337257	0.00315982	0.0970411	0.00542849	0.025026	0.07680178	0.09738317	0.000447308	0.0169367	0.140786	0.031343	0.0927554	0.0100065	0.000100664	0.116109	0.107239	0.0951187	0.00374455	0.00210273	0.0653205	0.0798312	0.238159	0.0004508569	25.453	0.151133	0.49743	1.01101	2.34043	0.171572	0.140582	0.269496	0.0599637	0.206338	0.152048	0.09783403	0.004608385
2771	1	-239.0856	-240.5057	1.420075	35.86842	0.5530743	0.304108	0.924522	0.224806	0.405792	0.0744224	0.0923182	0.197806	0.563427	0.175078	0.00606833	0.214218	0.265536	0.0285508	0.036832	0.1660061	0.04163937	0.0665509	0.0182394	0.00772406	0.0820284	0.0323889	0.148334	0.059233	0.00697579	0.0595583	0.0992998	0.00115195	0.00432041	0.0485057	0.192882	0.172807	0.03711404	35.86842	0.0435978	0.285159	0.855351	2.81589	0.125223	0.134383	0.207649	0.0816071	0.336637	0.114501	0.0787534	0.471269
2772	1	-204.0577	-235.3898	31.33209	24.4359	3.068825	0.000288732	0.032252	0.012313	0.00879727	0.0673094	0.0142119	0.0369741	0.0628855	0.0132024	0.00699977	0.0891879	0.0329754	0.00495017	0.0118202	0.02520101	0.03787653	0.123154	0.0544246	0.166036	0.00719578	0.129267	0.00831675	0.0752427	0.0174282	0.137855	0.0844001	0.0232054	0.0113446	0.0062913	0.061211	0.0946279	0.03434305	24.4359	0.394517	0.735269	1.08284	1.78738	0.104851	0.183758	0.305594	0.0525683	0.249177	0.104053	0.07221959	0.4755365
2773	1	-205.5137	-231.6132	26.09947	14.73447	1.53836	0.0412053	0.0356173	0.0493473	0.143188	0.133872	0.00317497	0.0873973	0.0160833	0.038527	0.0120692	0.0857814	0.0659879	0.0243631	0.0388019	0.06435254	0.07108826	0.0788317	0.0160269	0.139347	0.184888	0.0583624	0.000132634	0.0258029	0.0624192	0.0503223	0.086398	0.0277106	0.0253155	0.00613234	0.102493	0.135818	0.02048275	14.73447	0.231188	0.594819	1.0526	2.1214	0.125343	0.18333	0.211547	0.0624364	0.266227	0.151117	0.091571	0.2236816
2774	1	-221.5417	-240.3371	18.79538	14.91897	0.7089407	0.00823178	0.00982691	0.20959	0.0660922	0.18394	0.03365	0.0673324	0.0553021	0.0238904	0.319755	0.0161039	0.190701	0.0179554	0.0200191	0.11123	0.1134005	0.0239101	0.0396539	0.0130938	0.0179968	0.172805	0.03681	0.0210745	0.0418425	0.145324	0.142619	0.0486192	0.0567589	0.0515224	0.104036	0.0839341	0.00843799	14.91897	0.076099	0.367718	0.928137	2.62805	0.19443	0.182749	0.17611	0.110896	0.213541	0.122275	0.1218385	0.06925551
2775	1	-223.8778	-232.8801	9.002327	11.86313	0.5575846	0.193137	0.052485	0.327353	0.341577	0.634583	0.0699614	0.126193	0.242149	0.0489309	0.0482584	0.257604	0.147056	0.0267081	0.533897	0.2138625	0.06925244	0.159065	0.054915	0.0532026	0.044819	0.130008	0.00449655	0.017977	0.0712947	0.118519	0.148515	0.0035566	0.0174811	0.00716084	0.0812315	0.0877579	0.02771663	11.86313	0.0444953	0.287856	0.858035	2.80961	0.212231	0.140327	0.270379	0.0578448	0.223579	0.0956376	0.09696907	0.2858296
2776	1	-206.9118	-233.0952	26.18341	37.69848	0.4729004	0.148225	0.00874811	0.0445109	0.0564034	0.00209081	0.00549651	0.022002	0.0821629	0.0105163	0.00620533	0.0128368	0.0769759	0.00498148	0.0475914	0.05188411	0.03310798	0.0629443	0.0360508	0.0115211	0.0461604	0.080789	0.000731557	0.161353	0.0444041	0.18802	0.148021	0.00165309	0.00476044	0.0385159	0.0180377	0.157038	0.01294842	37.69848	0.0284817	0.233857	0.799502	2.93816	0.149559	0.216816	0.248867	0.0557574	0.197998	0.131003	0.0460564	0.2811426
2777	1	-210.0485	-237.1013	27.05279	64.02155	0.7543776	0.121805	0.0207866	0.0428348	0.00236932	0.00894132	0.00945616	0.114868	0.0445452	0.00231882	0.00143137	0.0066235	0.00547834	0.0378432	0.0257035	0.02710278	0.03005073	0.178438	0.0381888	0.164297	0.0163963	0.137708	0.0235671	0.010526	0.0777574	0.0110425	0.223118	0.0102858	0.0389665	0.0073695	0.00698314	0.0553557	0.02924816	64.02155	0.0858211	0.388096	0.943465	2.58262	0.154123	0.188148	0.162219	0.0558234	0.325703	0.113984	0.05929889	0.4932329
2778	1	-209.7888	-238.6555	28.86672	19.89752	1.725653	0.01409	0.0315625	0.0154125	0.0350336	0.028234	0.0499733	0.0235862	0.117841	0.0450689	0.00341448	0.0640915	0.0128229	0.0592007	0.0018546	0.05560462	0.02556545	0.0676457	0.0681334	0.11157	0.148243	0.0109882	0.012736	0.0289217	0.0183202	0.0607927	0.164783	0.0109993	0.0169286	0.171004	0.0837501	0.0251832	0.01949302	19.89752	0.258172	0.622262	1.06132	2.05824	0.142343	0.212598	0.195305	0.0695293	0.253891	0.126334	0.04505847	0.4326162
2779	1	-216.6468	-236.9913	20.3445	55.32532	0.7144565	0.0571655	0.0248336	0.00788056	0.0741423	0.0394703	0.0651599	0.0717942	0.0291927	0.0557312	0.00952282	0.0311172	0.0710051	0.1397	0.000805913	0.0321132	0.002210946	0.0413357	0.0800934	0.0193814	0.185261	0.0726174	0.00400786	0.0174317	0.0487275	0.0581656	0.056369	0.0210669	0.00112889	0.0905073	0.0715324	0.232374	0.01559685	55.32532	0.0772785	0.370272	0.93011	2.62234	0.122348	0.14596	0.299853	0.110368	0.219386	0.102085	0.01780779	0.8758439
2780	1	-232.063	-237.2996	5.236598	10.28428	2.610553	0.106093	0.136664	0.21226	0.00329122	0.0888552	0.0208124	0.588999	0.434054	0.0671691	0.72167	0.0367439	0.254144	0.119984	0.21317	0.2956461	0.09557518	0.0672153	0.0145042	0.074656	0.171651	0.0441792	0.0149434	0.0285001	0.0736316	0.0803997	0.213793	0.00278519	0.0211749	0.0287904	0.135247	0.0285294	0.001717791	10.28428	0.356694	0.707398	1.07978	1.85613	0.168247	0.150543	0.167802	0.103745	0.298082	0.11158	0.09729297	0.01765586
2781	1	-209.4592	-233.1586	23.69939	11.40971	2.633841	0.085548	0.0252196	0.0759151	0.037557	0.0355832	0.016175	0.141913	0.00864029	0.179442	0.00318886	0.0822075	0.172336	0.0202598	0.0421374	0.06401857	0.05239848	0.131427	0.0149993	0.0379948	0.0559714	0.077219	0.0122667	0.0523452	0.0116159	0.0691218	0.297237	0.00326113	0.0093116	0.0883315	0.0590455	0.0798528	0.06674994	11.40971	0.358789	0.709002	1.08	1.85221	0.124366	0.282985	0.285634	0.0556196	0.157056	0.0943385	0.1191484	0.5602252
