Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2084	1	-218.7119	-248.1129	29.40099	68.49009	2.004654	0.00395276	0.00332324	0.0209285	0.0242601	0.0290507	0.0303797	0.00260848	0.0274865	0.0390134	0.0535179	0.0252796	0.00417766	0.00577715	0.00166547	0.000612599	0.020424	0.02348822	0.01442159	0.0211397	0.111529	0.23834	0.00648278	0.0302105	0.0263394	0.0266989	0.0674446	0.0143576	0.104077	0.0448034	0.020156	0.129628	0.0800802	0.0787133	0.02308527	68.49009	0.29383	0.655508	1.07011	1.98056	0.224464	0.245653	0.1526	0.0605416	0.164616	0.152126	0.03750686	0.6154946
2085	1	-232.4412	-250.3035	17.86239	41.26716	0.99369	0.0525509	0.00795782	0.26797	0.0465929	0.00633927	0.0349225	0.00171755	0.0512516	0.273078	0.101942	0.0499644	0.0645534	0.0512807	0.0135981	0.00618251	0.0393732	0.07580557	0.06092405	0.0189633	0.0816967	0.0558957	0.11813	0.013078	0.033232	0.0675186	0.0127349	0.0300472	0.147747	0.0348577	0.0849459	0.234498	0.00429983	0.0623558	0.006001019	41.26716	0.135693	0.474847	0.998947	2.39051	0.281525	0.235562	0.153818	0.0742844	0.0869452	0.167865	0.06692507	0.08966773
2086	1	-229.1811	-245.0028	15.8217	50.56139	3.558834	0.186872	0.0155492	0.0500373	0.00473372	0.0487232	0.138117	0.0114237	0.0352122	0.0765433	0.056913	0.14687	0.0574998	0.0244429	0.0436576	0.0213268	0.0469849	0.04620086	0.05215487	0.0371856	0.106249	0.182954	0.000192752	0.0262701	0.0236067	0.0175519	0.00598224	0.0220853	0.106815	0.0637134	0.0146933	0.229807	0.0170498	0.145843	0.001971433	50.56139	0.428352	0.758424	1.08416	1.72906	0.235807	0.298823	0.10774	0.0898949	0.131216	0.136519	0.05412631	0.03642283
2087	1	-236.6273	-249.523	12.89565	21.39571	1.238619	0.134573	0.110673	0.121758	0.0122084	0.296245	0.192024	0.0494853	0.0116554	0.0782707	0.0717343	0.0540419	0.0481747	0.0993199	0.0652482	0.00918886	0.000877295	0.1104398	0.1185697	0.0330273	0.172523	0.0578792	0.07845	0.0224169	0.0968377	0.0842582	0.0268782	0.0158152	0.0598098	0.00115025	0.00791303	0.303642	0.00458614	0.0348133	0.007185988	21.39571	0.181982	0.538355	1.03051	2.24915	0.171382	0.249451	0.102936	0.0663554	0.172932	0.236943	0.1257557	0.05714243
2088	1	-247.795	-250.9122	3.117189	4.910727	2.778198	1.03454	0.1487	0.104291	0.0313116	0.315943	0.0315425	0.035229	0.181273	0.467452	0.321077	0.338204	0.418013	0.080191	0.16558	0.0410409	0.210267	0.2877271	0.1627038	0.007312	0.0383715	0.0717907	0.0152698	0.0406747	0.141318	0.0444387	0.0328064	0.0848587	0.0280895	0.133089	0.147121	0.0668645	0.142667	0.00532901	0.03876672	4.910727	0.37134	0.718458	1.08118	1.82902	0.226829	0.237893	0.127876	0.115219	0.188998	0.103185	0.2014705	0.1924188
2089	1	-229.7674	-247.6056	17.83815	23.65201	2.583481	0.0633484	0.0428867	0.0420913	0.2088	0.0909696	0.0809277	0.00723614	0.0586381	0.0578485	0.00342362	0.00112396	0.0363151	0.121185	0.00284625	0.070451	0.184889	0.08408637	0.03171365	0.0920443	0.222611	0.119505	0.0183826	0.0230255	0.0271786	0.00234976	0.00249307	0.0117958	0.0866212	0.0270551	0.135738	0.131179	0.0856861	0.0143349	0.003741198	23.65201	0.354231	0.705504	1.07952	1.86075	0.223294	0.304135	0.0873514	0.0604943	0.22338	0.101345	0.03545485	0.1055201
2090	1	-245.9731	-251.0118	5.038777	23.87703	2.814417	0.071564	0.349526	0.156012	0.0518405	0.0824909	0.171142	0.0935984	0.264694	0.0184359	0.0685271	0.0121716	0.0302563	0.0111337	0.228178	0.561257	0.0172665	0.1956905	0.04641152	0.0153647	0.109123	0.0763698	0.0326075	0.0413583	0.0856721	0.0223308	0.0660283	0.075587	0.258925	0.0131315	0.0464505	0.144047	0.0124499	0.000554305	0.04953111	23.87703	0.374375	0.720706	1.08143	1.82349	0.160628	0.278712	0.104278	0.123957	0.159425	0.172999	0.09594263	0.5162576
2091	1	-242.8164	-249.7286	6.912191	19.35063	1.170123	0.19209	0.0565852	0.140337	0.219444	0.101047	0.116583	0.138835	0.16717	0.047641	0.313554	0.173303	0.302257	0.435653	0.0978534	0.107929	0.0239373	0.1691878	0.1052619	0.0456638	0.189694	0.0750703	0.180415	0.0281932	0.0442823	0.00225539	0.0324873	0.0139052	0.0246332	0.142574	0.0228606	0.0865592	0.0816191	0.0297879	0.005022451	19.35063	0.169597	0.522527	1.02332	2.28455	0.243021	0.253644	0.108064	0.065139	0.159245	0.170887	0.1102843	0.04554094
2092	1	-226.8067	-249.587	22.78026	146.9262	2.006117	0.0047333	0.0517826	0.00323526	0.0703439	0.0072006	0.00432788	0.00155658	0.0719838	0.00964384	0.0328645	0.02021	0.110995	0.0520459	0.0231179	0.0161257	0.017733	0.03247672	0.009225119	0.114174	0.0986928	0.204729	0.0302575	0.0130584	0.0194206	0.0207643	0.10634	0.0658197	0.0655842	0.0201531	0.0063002	0.169874	0.0391659	0.0256671	0.00719667	146.9262	0.294004	0.655663	1.07014	1.98019	0.231805	0.158738	0.142819	0.137119	0.149223	0.180296	0.01642179	0.4382391
2093	1	-232.1583	-242.8625	10.70418	6.649524	2.66964	0.374912	0.0307219	0.210257	0.0478529	0.105577	0.0880615	0.0952597	0.106802	0.241051	0.00401512	0.208205	0.431837	0.251462	0.107681	0.0203261	0.361878	0.1851816	0.1403348	0.0470764	0.117146	0.157993	0.015615	0.0136718	0.0709318	0.00670143	0.0294881	0.0901052	0.0151634	0.0346116	0.0343833	0.284246	0.0762688	0.00659781	0.01618496	6.649524	0.361972	0.711424	1.08032	1.84629	0.246612	0.242081	0.109791	0.0707064	0.118458	0.212352	0.1565198	0.1034052
2094	1	-240.6829	-243.0046	2.32167	15.11392	2.959187	0.272712	0.059428	0.000973336	0.14482	0.524772	0.67067	0.108976	0.178159	0.238584	0.244911	0.339121	0.0143383	0.0753768	0.276009	0.0778988	0.0735027	0.1994435	0.1544178	0.0249947	0.0102945	0.156948	0.064823	0.0172856	0.0201032	0.0811221	0.0450008	0.021472	0.0149763	0.00879847	0.0352595	0.29707	0.186079	0.0157728	0.004182775	15.11392	0.38608	0.729243	1.08231	1.80237	0.253753	0.233991	0.156416	0.064661	0.125409	0.16577	0.1586006	0.02637301
2095	1	-244.4791	-247.6974	3.218315	15.72015	1.635016	0.390977	0.0846552	0.147138	0.0671788	0.406793	0.0226856	0.0426824	0.0801351	0.125816	0.0918138	0.646169	0.205897	0.77615	0.278068	0.12905	0.000126062	0.2147726	0.0538761	0.0408429	0.0955419	0.0322152	0.0633684	0.0454948	0.0631134	0.0157734	0.0366879	0.205227	0.0378416	0.109693	0.0931242	0.0617898	0.0745413	0.0247454	0.03793704	15.72015	0.245446	0.609589	1.05746	2.08751	0.265701	0.212933	0.155472	0.110945	0.140573	0.114375	0.09181313	0.4131984
2096	1	-248.34	-249.9966	1.656556	12.34785	1.891588	0.0154365	0.148028	0.234797	0.517599	0.142326	0.17056	0.0877524	0.000865701	0.16955	0.3552	0.00563005	0.00145346	0.192491	0.121974	0.748721	0.400416	0.1738476	0.04823461	0.0157596	0.0875764	0.0227026	2.15674e-05	0.0743091	0.00717871	0.0691037	0.00635579	0.162169	0.0570004	0.15792	0.00912548	0.229538	0.0272621	0.0739777	0.09247036	12.34785	0.279981	0.642967	1.06702	2.01003	0.239636	0.297317	0.117943	0.0461676	0.187629	0.111307	0.140705	0.6571933
2097	1	-225.5614	-248.4416	22.88017	62.76521	2.382618	0.0206452	0.0268224	0.0167901	0.0452718	0.063113	0.0102095	0.00466776	0.018486	0.0122262	0.0251743	0.0297781	0.0251337	0.0523815	0.0338488	0.0446478	0.0361277	0.02005514	0.01768612	0.0149784	0.183058	0.170235	0.0232984	0.000718537	0.0191187	0.0171869	0.0104542	0.0841392	0.0820606	0.0720886	0.0408349	0.176081	0.0115802	0.094167	0.008013932	62.76521	0.335038	0.690376	1.07716	1.89742	0.233323	0.166701	0.118376	0.114094	0.205044	0.162463	0.02570005	0.3118255
2098	1	-225.589	-243.6923	18.10331	36.34362	2.200591	0.0286252	0.0321396	0.0912815	0.00720531	0.0629617	0.0108753	0.0391343	0.0225165	0.14547	0.00595948	0.0110378	0.180608	0.136914	0.0632718	0.0189468	0.134267	0.07947871	0.05971117	0.0585511	0.218373	0.0477111	0.0413786	0.00438808	0.0669688	0.0850056	0.0638641	0.0224031	0.0378807	0.0421519	0.0253874	0.206165	0.0534519	0.0263195	0.01449733	36.34362	0.316098	0.674779	1.07428	1.93484	0.302045	0.218021	0.0951303	0.0769878	0.135236	0.17258	0.0742085	0.1953594
2099	1	-234.6976	-252.1077	17.4101	8.76448	1.342256	0.151898	0.146839	0.140158	0.0176114	0.307105	0.0534231	0.0163143	0.0642746	0.196504	0.0736837	0.0109955	0.215985	0.0359722	0.120715	0.0665027	0.06473	0.08343828	0.1674906	0.190685	0.0698189	0.153669	0.0299024	0.0178587	0.0340775	0.0502061	0.0265544	0.0466104	0.00462422	0.0130462	0.0259035	0.176423	0.147245	0.013376	0.003068214	8.76448	0.199894	0.560005	1.03964	2.20046	0.16859	0.2541	0.119074	0.0803766	0.200532	0.177326	0.1705589	0.01798918
2100	1	-222.0263	-244.5252	22.4989	22.43677	3.634726	0.0458958	0.11829	0.048465	0.00614632	0.050789	0.0530777	0.000424937	0.016345	0.108563	0.0217001	0.0501892	0.0225035	0.0817243	0.02682	0.110608	0.0657613	0.04550277	0.07911668	0.0309975	0.166114	0.178222	0.0372711	0.0210469	0.024583	0.0140997	0.030038	0.126895	0.0168485	0.0559158	0.0166931	0.060851	0.0853334	0.135092	0.00878925	22.43677	0.433096	0.761548	1.08425	1.7211	0.273899	0.270227	0.13598	0.0792127	0.123248	0.117433	0.08790593	0.09998472
2101	1	-222.3893	-249.2841	26.89474	63.01312	1.013052	0.0787717	0.0175171	0.000980395	0.0505463	0.0265307	0.00321965	0.00170715	0.0179313	0.0198342	0.0378537	0.0699817	0.0293929	0.0589127	0.00701943	0.0501693	0.0211494	0.02733512	0.009814768	0.0447199	0.0522474	0.0805197	0.0253599	0.00731404	0.0485493	0.083105	0.00702972	0.128298	0.0455225	0.0853348	0.028108	0.17432	0.0467238	0.142848	0.02630751	63.01312	0.139551	0.48064	1.00213	2.37768	0.236556	0.267155	0.138496	0.0932633	0.129164	0.135365	0.03612228	0.7282904
2102	1	-229.5261	-249.9156	20.38952	16.05176	1.628527	0.106298	0.0376763	0.0406052	0.0890759	0.107137	0.0106971	0.00165634	0.0510226	0.134255	0.0160081	0.0124158	0.0471129	0.197329	0.00149381	0.047077	0.0869115	0.09696715	0.1275871	0.0148779	0.0861376	0.0939713	0.00777674	0.0146372	0.0470274	0.00745945	0.26155	0.0209701	0.0200931	0.0482419	0.0311533	0.17006	0.112481	0.063563	0.004548042	16.05176	0.244512	0.60864	1.05716	2.08969	0.243866	0.259128	0.114871	0.0833885	0.140903	0.157844	0.1321351	0.03441964
2103	1	-235.6434	-254.6979	19.05445	24.88278	4.648683	0.0589484	0.113421	0.00920753	0.0649288	0.0863286	0.0166519	0.00606679	0.0405529	0.0272366	0.0310928	0.0505633	0.0378485	0.022395	0.0328063	0.233322	0.0973343	0.05657621	0.1199969	0.0395561	0.230812	0.0388837	0.00528208	0.0318751	0.148706	0.019241	0.0466736	0.0237487	0.0599463	0.0472408	0.0943864	0.0500431	0.0860037	0.0776012	0.01169034	24.88278	0.486798	0.795024	1.08385	1.63432	0.159834	0.206205	0.112769	0.160068	0.174941	0.186182	0.1316872	0.08877355
2104	1	-252.1529	-252.9701	0.8171638	26.8941	3.472479	0.227864	0.0154732	0.388779	0.0643582	0.257888	0.0966769	0.0687706	0.267776	0.3157	0.207433	0.0195999	0.0983971	0.513773	0.0773571	0.0478992	0.0223679	0.2155544	0.03575745	0.112757	0.113059	0.05351	0.044552	0.0305086	0.0545547	0.120467	0.0398355	0.0312331	0.00980049	0.0285617	0.0574878	0.244357	0.0494538	0.0098627	0.02280117	26.8941	0.422805	0.754733	1.08403	1.73843	0.291037	0.180233	0.110872	0.0826693	0.214861	0.120328	0.05855863	0.3893735
2105	1	-225.4034	-247.2881	21.88471	36.4745	4.512916	0.088433	0.0134747	0.0319035	0.0291437	0.12154	0.0285756	0.00619197	0.0479243	0.0793342	0.0138379	0.0611178	0.0596188	0.00286029	0.00292147	0.0437559	0.0634122	0.03638571	0.02851828	0.0362501	0.0430248	0.136074	0.00758228	0.0271536	0.0886361	0.0753605	0.0502234	0.0466976	0.0127235	0.106908	0.00714762	0.175776	0.117703	0.068739	0.01003736	36.4745	0.480497	0.791267	1.08403	1.64421	0.248858	0.226238	0.1602	0.0864077	0.143122	0.135176	0.03855564	0.2603343
2106	1	-229.8772	-246.6835	16.8063	29.14271	1.450861	0.138935	0.113785	0.330033	0.0148262	0.086409	0.0844954	0.0331331	0.00442636	0.056491	0.00307334	0.00134804	0.0303565	0.0852006	0.0204953	0.0114564	0.0294071	0.09050258	0.02909268	0.0221563	0.0734223	0.0910611	0.00825474	0.0013631	0.110515	0.0803037	0.0328283	0.0533676	0.156189	0.0932566	0.081336	0.0375536	0.140623	0.0177704	0.06227316	29.14271	0.217631	0.580168	1.0474	2.1548	0.215994	0.177494	0.105734	0.141236	0.194064	0.165478	0.09136584	0.6815803
2107	1	-254.8421	-257.6984	2.85631	28.20719	2.934272	0.0297877	0.0449645	0.441668	0.00781409	0.274731	0.483684	0.120373	0.101897	0.108919	0.49635	0.160171	0.0380425	0.0742229	0.00432398	0.0133316	0.21412	0.1506866	0.04764029	0.0557088	0.0854711	0.0104673	0.0430894	0.229319	0.0334479	0.0362623	0.0294294	0.054016	0.00385335	0.0152632	0.0790772	0.163324	0.129125	0.0321463	0.01490354	28.20719	0.384112	0.727823	1.08217	1.80589	0.208193	0.265668	0.112022	0.059053	0.174148	0.180916	0.06254383	0.2382895
2108	1	-248.1913	-249.3563	1.165054	6.474912	2.334876	0.589548	0.122727	0.16648	0.112032	0.435406	0.25255	0.0202642	0.026676	0.524574	0.0557527	0.0733981	0.447171	0.131289	0.486363	0.164552	0.444478	0.2113642	0.07686148	0.127166	0.0987657	0.0426456	0.0364468	0.022633	0.0785184	0.0193276	0.00396395	0.0435332	0.126882	0.0350165	0.0445398	0.162327	0.0753595	0.0828756	0.1066979	6.474912	0.330221	0.686474	1.07649	1.90682	0.164736	0.206101	0.10933	0.118266	0.187328	0.214239	0.1835594	0.5812719
2109	1	-230.3168	-240.7936	10.47679	12.94802	6.96986	0.0244437	0.0743989	0.104305	0.185055	0.248214	0.00728752	0.00912371	0.00194027	0.225571	0.0522257	0.0206067	0.00604958	0.120201	0.228063	0.139722	0.123441	0.08228161	0.03639306	0.0335783	0.114168	0.106345	0.0416023	0.0183256	0.0285488	0.0432164	0.0289375	0.0263279	0.0192713	0.033714	0.089079	0.227584	0.0203814	0.16892	0.05403341	12.94802	0.567776	0.839766	1.07902	1.51343	0.281464	0.190295	0.0981204	0.105618	0.192184	0.132319	0.09042647	0.5975397
2110	1	-233.414	-241.8703	8.456381	27.69514	3.061874	0.260055	0.160079	0.0880562	0.261631	0.098032	0.0139871	0.00995085	0.27981	0.056733	0.128314	0.0320664	0.0315274	0.0290433	0.167213	0.244354	0.00122669	0.1575725	0.07139978	0.0119981	0.321346	0.191007	0.0164884	0.0118511	0.0942313	0.0248237	0.0142973	0.0458412	0.00854492	7.70484e-05	0.0281936	0.123968	0.0511977	0.0561348	0.042115	27.69514	0.393993	0.734897	1.08281	1.78831	0.204932	0.297628	0.104078	0.0723176	0.171809	0.149235	0.1135148	0.371009
2111	1	-231.4366	-245.2573	13.82072	19.45465	2.475058	0.158067	0.205447	0.455838	0.0508176	0.0733831	0.00602961	0.0484091	0.0367441	0.107561	0.171997	0.0443616	0.121684	0.0235229	0.0241189	0.0465007	0.00736073	0.1105989	0.04161208	0.0925917	0.155921	0.119862	0.0748459	0.0119244	0.00976872	0.0481361	0.00907117	0.0531681	0.120352	0.0335552	0.00695403	0.142854	0.0772663	0.0437293	0.001792666	19.45465	0.344079	0.697584	1.07834	1.88	0.241939	0.209848	0.133902	0.0785148	0.209416	0.12638	0.04340474	0.04130115
2112	1	-231.8815	-248.1832	16.30172	16.3601	1.634867	0.165424	0.0259884	0.0112425	0.196973	0.142112	0.0149252	0.0176648	0.110401	0.172248	0.0797024	0.0392383	0.0567795	0.146406	0.0160308	0.0924984	0.226791	0.07152865	0.0773525	0.0182779	0.247202	0.0980981	0.00245486	0.012299	0.0855374	0.0834711	0.101845	0.167695	0.0162933	0.0572045	0.00776825	0.0459792	0.0468115	0.00906392	0.04378261	16.3601	0.245425	0.609567	1.05745	2.08756	0.281875	0.21633	0.0970729	0.0742402	0.169544	0.160938	0.1211351	0.3614362
2113	1	-242.2303	-250.1249	7.894596	21.59212	3.329534	0.218103	0.0572443	0.0581818	0.0672585	0.116066	0.112654	0.00415923	0.0190203	0.214885	0.178813	0.0243818	0.0165885	0.128133	0.0772983	0.215074	0.0727522	0.1161806	0.1311829	0.0481136	0.0302363	0.118303	0.0114963	0.0378031	0.0447597	0.0313497	0.0944837	0.0130859	0.0405232	0.164106	0.00176768	0.18638	0.175332	0.0022593	0.02493169	21.59212	0.413251	0.748282	1.08372	1.75475	0.222228	0.242682	0.114198	0.093282	0.139206	0.188403	0.1561146	0.1597012
2114	1	-245.6465	-250.3756	4.729089	11.51663	1.414375	0.209619	0.0520821	0.140616	0.038147	0.14128	0.0267656	0.049877	0.0214807	0.409252	0.818346	0.23147	0.292186	0.045729	0.218638	0.240518	0.076257	0.235584	0.04670698	0.028446	0.14355	0.0575331	0.0192124	0.00291994	0.0271589	0.0826977	0.0514926	0.0685908	0.067089	0.265381	0.0197284	0.0600294	0.0738617	0.03231	0.005786114	11.51663	0.211787	0.573655	1.04497	2.16959	0.189583	0.232147	0.12083	0.0875495	0.142021	0.22787	0.05249309	0.1102262
2115	1	-224.7224	-252.9317	28.20921	293.7466	3.962057	1.64407e-05	0.0426845	0.000318891	0.00334047	0.0214834	0.0108141	0.000264247	0.0288622	0.0358198	0.0123355	0.0130115	0.000707425	0.00994236	0.00285527	0.000341562	0.0266494	0.01766486	0.002192939	0.0158492	0.05523	0.0210549	0.0560519	0.0735413	0.0936998	0.0358895	0.0746062	0.103167	0.152014	0.0095965	0.0156142	0.143006	0.139912	0.0107671	0.005026522	293.7466	0.452266	0.773887	1.08441	1.68944	0.133815	0.263782	0.10379	0.133823	0.200828	0.163963	0.007219461	0.6962461
2116	1	-219.5876	-244.2227	24.63503	45.73699	1.534495	0.0879076	0.0149094	0.068497	0.000727041	0.0504602	0.0158496	0.0140713	0.0224675	0.0533325	0.0950934	0.0417646	0.0357745	0.031228	0.00180308	0.00430073	0.0610094	0.02861443	0.02500985	0.01041	0.221846	0.0343214	0.0111916	0.00710971	0.0606422	0.0198659	0.0191864	0.0200677	0.28732	0.0489776	0.00141405	0.104705	0.131466	0.0214766	0.009505846	45.73699	0.230602	0.594199	1.05238	2.12281	0.257933	0.212685	0.116877	0.109426	0.109829	0.193249	0.0345157	0.2754065
2117	1	-242.8924	-248.5927	5.700333	14.24463	1.432057	0.263092	0.0311299	0.0399184	0.00267052	0.0983121	0.0207062	0.0229637	0.0202109	0.459323	0.0359621	0.0160811	0.0838053	1.13396	0.0238472	0.233039	0.154891	0.2279288	0.05336653	0.0810536	0.131061	0.0388177	0.0195302	0.013291	0.0948226	0.037944	0.0124781	0.00248019	0.111678	0.114493	0.0532231	0.135975	0.147799	0.00535363	0.03477311	14.24463	0.214633	0.576842	1.04617	2.16236	0.166574	0.227591	0.0624719	0.0912175	0.181759	0.270386	0.08813964	0.3945229
2118	1	-230.5301	-245.8084	15.27836	16.53974	1.797272	0.089042	0.0839951	0.0906104	0.0419432	0.108514	0.00472621	0.00347516	0.112585	0.0881818	0.0418616	0.0959976	0.0108186	0.0366721	0.303159	0.0175063	0.013737	0.1580922	0.03851107	0.0204225	0.104234	0.128419	0.0734869	0.0147365	0.124881	0.0753066	0.034063	0.0733861	0.0173801	0.0428971	0.0662955	0.0710179	0.0905942	0.0628799	0.0007769509	16.53974	0.267813	0.631566	1.06398	2.03664	0.148517	0.270313	0.12795	0.112615	0.17491	0.165696	0.03928803	0.01977577
2119	1	-228.1402	-245.4181	17.27798	117.3193	2.921066	0.0932791	0.0325269	0.0502975	0.0007214	0.0552236	0.00845947	0.00593826	0.00861843	0.128166	0.00839694	0.0563833	0.0222104	0.0121056	0.0334118	0.00941989	0.0344874	0.03771454	0.01433752	0.0572355	0.0234172	0.068168	0.0204426	0.0925954	0.00379425	0.0643009	0.0263435	0.00946324	0.018932	0.0160029	0.0300195	0.304396	0.040426	0.224463	0.01593576	117.3193	0.383062	0.727062	1.0821	1.80778	0.246497	0.165292	0.16599	0.0720465	0.160247	0.189927	0.03027328	0.526397
2120	1	-253.1599	-259.2933	6.133435	30.55182	1.729535	0.523571	0.229732	0.164661	0.206597	0.0207242	0.0948396	0.00225709	0.0447337	0.202764	0.181263	0.100964	0.149864	0.0752904	0.0208925	0.0199315	0.0444973	0.1655789	0.02872276	0.00967956	0.0270268	0.0229622	0.055883	0.0219113	0.0733561	0.0870328	0.0245391	0.0044614	0.12605	0.270215	0.0242985	0.107965	0.0934417	0.0511771	0.01356174	30.55182	0.258704	0.622782	1.06147	2.05704	0.326507	0.121889	0.0895442	0.157197	0.167634	0.137228	0.04228451	0.3207261
2121	1	-235.5202	-247.1075	11.58722	78.97433	3.497648	0.231843	0.0511989	0.0149005	0.108627	0.108211	0.0182544	0.00260241	0.00469979	0.177948	0.0584787	0.00201555	0.0261219	0.110127	0.0114466	0.0257222	0.125245	0.07658698	0.02457777	0.0322855	0.0166089	0.0171738	0.0100812	0.0208887	0.120271	0.0306319	0.00943873	0.10425	0.130909	0.0018854	0.0914118	0.0771029	0.300995	0.0360657	0.0118592	78.97433	0.424439	0.755824	1.08407	1.73567	0.178383	0.240102	0.145585	0.0981699	0.211864	0.125895	0.03643697	0.3254717
2122	1	-247.4933	-247.3387	-0.1545711	10.33621	3.599837	0.0350859	0.0999065	0.269884	0.105243	0.0625515	0.444905	0.151743	0.00307559	0.545747	0.332533	1.10378	0.0497151	0.410887	0.19601	0.00467157	0.380053	0.2714497	0.1945758	0.0389295	0.27723	0.0381902	0.0432972	0.00353678	0.0666849	0.083356	0.0227812	0.0607809	0.00238236	0.0600768	0.00540783	0.176713	0.100147	0.020486	0.0009685812	10.33621	0.43093	0.760125	1.08422	1.72473	0.269187	0.193019	0.0620667	0.121948	0.137747	0.216033	0.1955444	0.004953255
2123	1	-247.3925	-247.4762	0.08373454	14.40812	1.034846	0.45512	0.344186	0.252443	0.0431341	0.0675972	0.149252	0.0291479	0.0185871	0.163887	0.0413986	0.0517375	1.09833	0.420074	0.358152	0.288449	0.0510381	0.1927543	0.07434481	0.0469823	0.00870603	0.135784	0.03736	0.0261345	0.0165951	0.000274708	0.000443942	0.0356744	0.18694	0.101355	0.013921	0.248088	0.0745189	0.0672229	0.04623069	14.40812	0.143854	0.486981	1.00554	2.36362	0.19785	0.296806	0.101279	0.121316	0.145888	0.136861	0.1205755	0.3834169
2124	1	-246.0365	-248.1851	2.148591	45.38017	3.52128	0.0512819	0.0698321	0.0699038	0.279375	0.463727	0.00469298	0.0799659	0.145687	0.144981	0.0322654	0.00640803	0.230507	0.0174699	0.18589	0.00221783	0.569922	0.1754426	0.05852928	0.0188773	0.0640924	0.0228337	0.0014262	0.00304218	0.215703	0.0171138	0.0619293	0.0270077	0.0442117	0.0151221	0.171974	0.112626	0.142698	0.0813415	0.008624287	45.38017	0.42596	0.756837	1.08411	1.73309	0.22998	0.311987	0.0684945	0.0968914	0.152929	0.139718	0.06715356	0.1284263
2125	1	-244.4479	-257.8869	13.43892	27.1249	1.292635	0.120404	0.0318683	0.00690531	0.0220296	0.11861	0.021932	0.115963	0.0989895	0.300085	0.126445	0.00671466	0.00462081	0.059302	0.180883	0.0242968	0.0145997	0.1405845	0.03689837	0.0169207	0.0191564	0.0384347	0.0858811	0.0951781	0.109332	0.00907113	0.0204432	0.0212071	0.0913446	0.0497845	0.0179988	0.131183	0.18803	0.106035	0.01358011	27.1249	0.19144	0.54996	1.03551	2.22309	0.26756	0.178477	0.0636272	0.131352	0.190668	0.168315	0.05047848	0.2690276
2126	1	-237.5427	-244.405	6.862301	20.92001	3.201032	0.58786	0.103868	0.0215206	0.181666	0.213221	0.00122258	0.00231974	0.0509847	0.684197	0.121087	0.0376987	0.0274213	0.180939	0.0700142	0.133232	0.00842023	0.135487	0.05817621	0.00848331	0.0338931	0.295088	0.0969044	0.0621255	0.0410077	0.00561246	0.0218586	0.0868184	0.032535	0.183123	0.0411776	0.0516435	0.0236682	0.0160608	0.01746203	20.92001	0.40424	0.742084	1.08334	1.77033	0.252106	0.242506	0.118007	0.122452	0.149563	0.115367	0.07563823	0.2308625
2127	1	-245.1289	-246.1841	1.055208	18.2007	2.717369	0.263076	0.471437	0.0808476	0.613095	0.145997	0.0662149	0.0268563	0.030562	0.371739	0.174182	0.122288	0.0846671	0.183325	0.0186038	0.149004	0.0437585	0.1122369	0.05351962	0.0332577	0.162587	0.0440027	0.013687	0.0180456	0.0979625	0.00963783	0.0185503	0.00522374	0.0365817	0.272033	0.0139532	0.128087	0.144197	0.00219379	0.09697644	18.2007	0.366142	0.714573	1.08071	1.83857	0.276078	0.150252	0.0904976	0.138292	0.150932	0.193948	0.1504961	0.6443786
2128	1	-236.4018	-249.6919	13.2901	23.98097	4.395323	0.0670274	0.057707	0.0079324	0.231602	0.0101435	0.035487	0.00216082	0.103533	0.0569345	0.0368262	0.0320982	0.121603	0.335217	0.0382244	0.121488	0.00496972	0.07785848	0.0436133	0.0192015	0.184002	0.27661	0.060936	0.0633812	0.00335851	0.0194959	0.0193189	0.107577	0.0752881	0.0104237	0.0909877	0.0419976	0.0100992	0.0173221	0.00447357	23.98097	0.474843	0.787859	1.08416	1.65314	0.254317	0.299048	0.0956659	0.0933779	0.131017	0.126574	0.04808687	0.093031
2129	1	-221.9434	-246.4851	24.54173	72.21414	2.693751	0.0891698	0.00398915	0.0273733	0.00777198	0.115723	0.0328132	0.00623718	0.0239599	0.0156014	0.0872587	0.0060419	0.0122739	0.0116817	0.00301876	0.00744853	0.0552265	0.03671936	0.03684708	0.0356849	0.0799391	0.0984321	0.013098	0.0311769	0.0842305	0.00305508	0.0271279	0.174125	0.253099	0.000733187	0.000612866	0.0707318	0.0989373	0.0290159	0.004317309	72.21414	0.364089	0.713026	1.08052	1.84236	0.271876	0.22777	0.107635	0.0732622	0.152557	0.166899	0.04116439	0.1048797
