Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2762	1	-226.7359	-233.1756	6.439709	92.94085	3.332093	0.133109	0.0398989	0.074862	0.00840132	0.118147	0.123031	0.127395	0.0512662	0.224766	0.374482	0.078683	0.0931037	0.00302355	0.0989039	0.1170865	0.01805454	0.00703296	0.180473	0.098268	0.185452	0.0128837	0.000402773	0.0632905	0.00170182	0.161904	0.0788249	0.0681265	0.0275297	0.0191808	0.0235367	0.0713935	0.0005299097	92.94085	0.413426	0.748402	1.08373	1.75444	0.166273	0.129743	0.229812	0.088245	0.319071	0.0668561	0.01858445	0.02851361
2763	1	-235.803	-238.8724	3.069458	124.5597	1.884894	0.0155666	0.0905288	0.14608	0.403001	0.0425442	0.0398538	0.0803299	0.107193	0.151886	0.253291	0.205563	0.327398	0.175901	0.011627	0.1351629	0.01109979	0.00782425	0.0308427	0.334134	0.0433327	0.0328899	0.0330898	0.0108296	0.00800368	0.143727	0.136288	0.0209733	0.0268925	0.0556303	0.052762	0.0627793	0.0121581	124.5597	0.279136	0.642187	1.06682	2.01185	0.149709	0.131843	0.210451	0.0575781	0.363061	0.0873578	0.02325789	0.5227515
2764	1	-229.7302	-231.5762	1.845922	35.94421	4.067303	0.0079687	0.00488209	0.343089	0.387969	0.272091	0.0945807	0.401755	0.0164797	0.226226	0.0902613	0.200769	0.35772	0.139427	0.084089	0.1281112	0.01619486	0.0319173	0.131898	0.0401931	0.0946534	0.063058	0.017885	0.00142931	0.00967291	0.290792	0.0696975	0.105114	0.00164461	0.103601	0.00531981	0.0331245	0.03255757	35.94421	0.458022	0.777505	1.08438	1.68009	0.140003	0.240358	0.171874	0.0686798	0.231364	0.14772	0.04875242	0.6678143
2765	1	-240.6956	-232.452	-8.243618	34.52629	4.584516	0.540042	0.0159451	0.0194864	0.320985	0.440149	0.143466	0.112141	0.266301	0.111205	0.106247	0.780078	0.211358	0.286134	0.898869	0.222115	0.001655847	0.0178914	0.015784	0.075838	0.198301	0.340315	0.0100093	0.00408917	0.0183121	0.0911162	0.021689	0.0328526	0.00381764	0.0916137	0.0261167	0.0522546	0.08487975	34.52629	0.483849	0.793271	1.08394	1.63894	0.145297	0.147939	0.288414	0.046617	0.289803	0.0819299	0.08653559	0.9808651
2766	1	-231.6505	-228.2327	-3.417853	24.85056	3.173827	0.0561124	0.483167	0.238702	0.532065	0.266694	0.122688	0.00925173	0.152986	0.0389242	0.0604825	0.331426	0.792077	0.186446	0.209659	0.4051559	0.02990104	0.000455479	0.0954404	0.0207647	0.159349	0.0431094	0.00260009	0.0174998	0.00530635	0.277278	0.000422258	0.0423574	0.00158405	0.184733	0.0495241	0.0995752	0.03921762	24.85056	0.402278	0.74072	1.08325	1.77375	0.147506	0.136532	0.231308	0.0436285	0.351275	0.0897509	0.06911867	0.5673955
2767	1	-242.572	-228.3969	-14.17502	84.76555	5.128702	0.3276	0.0590298	0.712613	0.112087	0.223169	0.037183	0.15489	0.627829	0.0950203	0.0388723	0.123364	0.0503114	1.07176	0.678906	0.4364347	0.0007973938	0.0157535	0.0244028	0.0618924	0.355507	0.0425885	0.00553272	0.0187679	0.000240753	0.320734	0.0163912	0.0125778	0.00501095	0.0547551	0.0592175	0.00662753	0.0239834	84.76555	0.507337	0.80698	1.08307	1.60261	0.169416	0.120286	0.189256	0.0843976	0.370475	0.066169	0.0247808	0.9678221
2768	1	-230.5245	-239.8693	9.344838	462.0277	1.579235	0.0611201	0.00110853	0.0300479	0.00934386	0.0139205	0.142796	0.00759143	0.0109133	0.0278323	0.0981987	0.0956386	0.0202701	0.0234779	0.151101	0.06222323	0.001957919	0.00972792	0.0248355	0.00250584	0.04984	0.100076	0.00474575	0.0299175	0.00108057	0.219374	0.0016412	0.0228363	0.00508155	0.290794	0.137208	0.100336	0.0004277456	462.0277	0.237307	0.601235	1.05475	2.1067	0.212608	0.0899986	0.217766	0.0342308	0.308807	0.136589	0.002385665	0.1792983
2769	1	-228.8952	-230.9307	2.035415	217.123	2.116986	0.0644229	0.0540925	0.288271	0.0758596	0.00321768	0.288407	0.0498863	0.0527626	0.166369	0.209713	0.0868491	0.211085	0.00905242	0.00491117	0.1228986	0.005794624	0.0309588	0.153299	0.0252605	0.144331	0.0715049	0.00225851	0.013283	0.00326926	0.400215	0.0551772	0.0309612	0.00337015	0.0602968	0.00443771	0.00137606	0.01097819	217.123	0.306851	0.666904	1.07266	1.95359	0.140329	0.175242	0.190569	0.135004	0.243469	0.115387	0.01677282	0.6545229
2770	1	-231.6836	-229.9189	-1.764685	270.5133	3.634436	0.195936	0.0200561	0.197208	0.00930101	0.39857	0.0685006	0.0429196	0.191007	0.0104075	0.281343	0.170079	0.00130532	0.0324986	0.0252022	0.1224099	-0.002228575	0.0153167	0.0805022	0.156798	0.219137	0.00438726	0.0051034	0.0735881	0.00230709	0.251681	0.0387399	0.0528863	0.0123494	0.00276291	0.0687953	0.0156458	0.01886295	270.5133	0.433078	0.761536	1.08425	1.72113	0.164642	0.118741	0.235123	0.0908404	0.281847	0.108807	0.01663438	1.133974
2771	1	-240.9421	-236.8004	-4.141687	40.39564	1.807909	0.125875	0.535075	0.106269	0.0401702	0.382249	0.280299	0.317062	0.0442776	0.308486	0.358105	0.130708	0.0894899	0.722572	0.306243	0.2396725	0.01284459	0.0258272	0.0341543	0.066841	0.261408	0.120247	0.00386296	0.0109792	0.0092997	0.226425	0.148867	0.0185719	0.00317282	0.0354333	0.00291602	0.0319955	0.04981007	40.39564	0.269214	0.632898	1.06435	2.03354	0.169285	0.0913463	0.335183	0.0681882	0.205841	0.130156	0.06265465	0.7949939
2772	1	-224.2056	-231.829	7.623342	64.79326	4.266394	0.00227474	0.0566752	0.210239	0.180989	0.0887842	0.0658328	0.01068	0.164472	0.0769331	0.0427626	0.346167	0.0268584	0.10541	0.0683567	0.120761	0.02669588	0.000455009	0.0306848	0.0605808	0.0940751	0.0732526	0.00163161	0.0532848	0.00241658	0.203514	0.0437102	0.149136	0.00576645	0.222873	0.0126402	0.0459796	0.002131606	64.79326	0.468424	0.783945	1.08427	1.66336	0.16164	0.186	0.191564	0.0701076	0.291255	0.0994331	0.02882749	0.07394354
2773	1	-229.6914	-232.6031	2.911692	104.936	4.001311	0.0179975	0.00579566	0.0672214	0.104619	0.0771414	0.199068	0.0397085	0.046313	0.125701	0.105386	0.325734	0.024969	0.139223	0.374071	0.1014138	0.02086438	0.0235647	0.0550131	0.112676	0.202897	0.0158589	0.000894783	0.0218972	0.0224834	0.290752	0.0713195	0.0100611	0.00824831	0.126467	0.0204357	0.0174319	0.01332013	104.936	0.454434	0.775254	1.0844	1.68591	0.182455	0.0751133	0.213904	0.0553834	0.35602	0.117124	0.03418451	0.3896539
2774	1	-223.8008	-233.434	9.633188	213.0242	1.842974	0.0270421	0.0412521	0.0381203	0.0200082	0.0285439	0.0452946	0.0273272	0.0827226	0.0929953	0.00280541	0.0677044	0.143472	0.020555	0.00269232	0.06662232	-0.00713487	0.0323848	0.0743157	0.181716	0.134457	0.117918	0.0166934	0.00196111	0.000692979	0.148395	0.100765	0.0347246	0.0334783	0.111574	0.00475882	0.00616519	0.01594841	213.0242	0.273782	0.637205	1.06551	2.0235	0.135244	0.15058	0.234927	0.0883813	0.336311	0.054557	0.008813545	1.809535
2775	1	-234.4695	-225.8492	-8.620289	113.6434	1.965553	0.213522	0.0876628	0.0577778	0.125823	1.16217	0.25273	0.0201119	0.127223	0.145394	0.215738	0.351082	0.717579	0.317337	0.200965	0.2306953	0.003794659	0.0133613	0.039276	0.267673	0.163222	0.00888504	0.00517832	0.0165327	0.00343363	0.217541	0.0222261	0.010412	0.0278189	0.17321	0.00645749	0.024773	0.0167503	113.6434	0.289128	0.6513	1.0691	1.99047	0.152214	0.14035	0.254744	0.0619002	0.280422	0.11037	0.02054496	0.8152997
2776	1	-235.3241	-237.9687	2.644592	40.54719	3.620876	0.292706	0.0167485	0.0777934	0.24362	0.00587915	0.100271	0.0121406	0.0155258	0.0219446	0.0593575	0.456884	0.246469	0.283242	0.0794543	0.1221744	0.03871394	0.0659005	0.062236	0.137825	0.0903267	0.0222432	0.019338	0.00748015	0.0189967	0.134901	0.0451809	0.0248301	0.0416399	0.00869362	0.244478	0.0759302	0.05485551	40.54719	0.432239	0.760986	1.08424	1.72253	0.145641	0.128747	0.269421	0.0590577	0.286869	0.110264	0.09356946	0.5862545
2777	1	-242.9454	-245.1548	2.209423	275.8505	0.6113968	0.0920714	0.00183424	0.0924466	0.0466045	0.150301	0.0506378	0.0213737	0.0147512	0.238712	0.0781921	0.293412	0.0975569	0.149694	0.00299747	0.06110089	0.005576699	0.0665129	0.126122	0.0512861	0.139104	0.0355389	0.00796477	0.0413293	0.0984272	0.18911	0.059621	0.0126605	0.048436	0.0159508	0.0749932	0.0329426	0.001571063	275.8505	0.0554668	0.318548	0.887024	2.73896	0.172313	0.116968	0.266063	0.0818102	0.264437	0.0984088	0.007147762	0.2197979
2778	1	-230.079	-232.4627	2.383734	93.68795	2.792182	0.0253291	0.226642	0.0148322	0.223752	0.0393975	0.0101288	0.00145023	0.000109537	0.052838	0.471282	0.0062405	0.19735	0.0052109	0.0633077	0.07366368	0.03693749	0.00575491	0.258864	0.0334765	0.154237	0.0666755	0.00189807	0.00722389	0.00102943	0.10892	0.0769557	0.120265	0.0158771	0.0534421	0.0576407	0.03774	0.01504057	93.68795	0.372517	0.719331	1.08128	1.82687	0.132424	0.135498	0.184601	0.0497484	0.394769	0.102959	0.05197806	0.2893638
2779	1	-235.4432	-236.0502	0.6070391	88.40991	5.215388	0.0781671	0.0604381	0.349535	0.399049	0.151651	0.116743	0.0205859	0.190707	0.0588212	0.0782336	0.204707	0.319672	0.168934	0.00408962	0.1370866	0.01308054	0.00209717	0.106083	0.0539048	0.089833	0.105789	0.022916	0.00127179	0.0186706	0.179658	0.0517769	0.0949166	0.0170122	0.0533836	0.178408	0.0242787	0.008803424	88.40991	0.510785	0.808944	1.08291	1.59736	0.163531	0.15163	0.224452	0.0856595	0.283759	0.0909694	0.02188397	0.4022773
2780	1	-237.2971	-239.7024	2.405243	31.21832	3.117655	0.0515797	0.129389	0.484461	0.0353784	0.0648525	0.0694545	0.403677	0.0842589	0.305942	0.44688	0.277288	0.2341	0.097759	0.0267946	0.1756981	0.0608299	0.0576033	0.0240565	0.146091	0.297566	0.111163	0.055203	0.0089184	0.0624264	0.139599	0.0339184	0.00461584	0.00217919	0.0104156	0.00325617	0.0429879	0.01459476	31.21832	0.398164	0.737841	1.08304	1.78096	0.131917	0.141238	0.272638	0.087929	0.236509	0.129768	0.07542465	0.1935011
2781	1	-237.0797	-231.7593	-5.320403	76.75627	3.625821	0.0768912	0.262572	0.0802179	0.0919228	0.454203	0.438639	0.063101	0.467405	0.0774553	0.0299854	0.247194	0.378934	0.102074	0.379178	0.250976	0.02894257	0.0081916	0.0298479	0.0310398	0.143519	0.0476827	3.97306e-05	0.0185895	0.00253336	0.389229	0.0267928	0.0559242	0.0332706	0.158772	0.0208515	0.0337164	0.005438025	76.75627	0.432546	0.761187	1.08425	1.72202	0.108481	0.152284	0.205699	0.0743023	0.357769	0.101464	0.0343806	0.1581714
2782	1	-217.3252	-228.9098	11.58464	358.631	2.562699	0.00744427	0.0213764	0.104652	0.0192884	0.0460457	0.0484139	0.0190128	0.0207037	0.0201829	0.00117082	0.0585016	0.0197032	0.0497302	0.0842515	0.06567645	0.003307292	4.13645e-05	0.0296426	0.0070601	0.302623	0.105936	0.00605279	0.0255141	0.00663502	0.363565	0.00949008	0.016456	0.00983767	0.110681	0.00642404	4.0908e-05	0.008961227	358.631	0.352322	0.704028	1.07931	1.86435	0.137557	0.1147	0.20289	0.0806681	0.317783	0.146403	0.01226852	0.7304245
2783	1	-221.9013	-227.6102	5.708901	99.9158	4.423581	0.0326926	0.174838	0.152818	0.0288957	0.238087	0.0587099	0.0244137	0.104354	0.156823	0.215165	0.115976	0.0535066	0.00410678	0.00631632	0.07637511	0.001721642	0.00673831	0.01673	0.430618	0.115963	0.0401491	0.000726465	0.0661136	0.00284104	0.115115	0.0238561	0.0153614	0.0206039	0.0590394	0.0742298	0.0119152	0.01807494	99.9158	0.476219	0.788691	1.08413	1.65096	0.150278	0.113151	0.315558	0.0595624	0.277912	0.0835392	0.01979658	0.9130334
2784	1	-230.8182	-231.6589	0.8407239	50.6671	2.009528	0.0525858	0.201396	0.0568979	0.0364345	0.0377254	0.100814	0.0515442	0.90214	0.151262	0.127112	0.313715	0.435069	0.325107	0.134122	0.2325997	0.01567305	0.00433946	0.202195	0.125805	0.110876	0.0237214	0.015261	0.0302841	0.000558387	0.179653	0.0318104	0.159214	0.0103527	0.0747642	0.000366062	0.0307993	0.03201893	50.6671	0.294409	0.656023	1.07023	1.97934	0.13524	0.144958	0.244754	0.0506131	0.264365	0.16007	0.04769198	0.6713692
2785	1	-225.2276	-234.4738	9.246136	256.4932	1.394664	0.110311	0.0124439	0.0174105	0.0234046	0.00431053	0.0975663	0.0223972	0.11773	0.0169019	0.0231831	0.143812	0.0358637	0.182606	0.0262382	0.05015961	0.009912227	0.0537038	0.0470348	0.0362009	0.179105	0.0922057	0.0287147	0.101673	0.0214426	0.202719	0.0333536	0.0481001	0.0333946	0.102208	0.0167517	0.00339127	0.004447454	256.4932	0.208582	0.57003	1.04359	2.1778	0.181975	0.109447	0.25004	0.0768682	0.288422	0.0932466	0.01435968	0.3097182
2786	1	-231.6904	-231.0059	-0.6845019	172.8275	1.03886	0.0231693	0.117055	0.202093	0.0656172	0.0535822	0.00705575	0.277766	0.014207	0.0620302	0.133859	0.126464	0.428629	0.0550787	0.335406	0.2010854	0.00925182	0.0178714	0.039537	0.0913484	0.298521	0.0165728	0.0047659	0.0278708	0.0121777	0.21388	0.0692332	0.0678481	0.000941724	0.121976	0.0140362	0.00341982	0.008587266	172.8275	0.144642	0.488128	1.00615	2.36108	0.185919	0.143718	0.190331	0.065366	0.283299	0.131366	0.01783909	0.4813737
2787	1	-230.6818	-235.0369	4.355127	66.96579	3.442089	0.205501	0.254077	0.00972513	0.071076	0.146146	0.113588	0.206327	0.0672652	0.0818321	0.169262	0.423578	0.0882033	0.0291997	0.118247	0.1493881	0.0161803	0.00633579	0.103677	0.0698828	0.264248	0.09504	0.0165548	0.0108296	0.000447171	0.064674	0.0232697	0.159357	0.0207708	0.101187	0.0570437	0.0066829	0.01520783	66.96579	0.420813	0.753399	1.08397	1.74182	0.14995	0.229357	0.227905	0.0285947	0.204009	0.160185	0.03138813	0.4845089
2788	1	-233.0129	-236.8517	3.838778	64.00189	2.449912	0.114602	0.077295	0.214931	0.046901	0.160974	0.010281	0.0982798	0.0495225	0.168548	0.211662	0.0626352	0.239573	0.120917	0.167166	0.2189991	0.02513063	0.0430986	0.0855323	0.056257	0.0832119	0.095709	0.000945746	0.00857408	0.00291479	0.160225	0.173385	0.0521535	0.0291698	0.101873	0.0598622	0.0470881	0.0280529	64.00189	0.341656	0.695666	1.07804	1.88464	0.133899	0.132913	0.292753	0.0206267	0.326772	0.0930355	0.05318353	0.5274734
2789	1	-236.8851	-227.8813	-9.003762	46.96193	1.997599	0.168712	0.165039	0.487471	0.219711	0.141559	0.821624	0.635706	0.149991	0.60558	0.887204	0.182617	0.124619	0.0297856	1.47094	0.2928386	0.04292076	0.00036173	0.0339372	0.119722	0.109884	0.0156415	0.00159114	0.0180966	0.0103994	0.143959	0.086192	0.074106	0.0235623	0.301946	0.0414612	0.0191397	0.01564394	46.96193	0.292988	0.654758	1.06993	1.98232	0.176534	0.176268	0.225487	0.0541816	0.239735	0.127795	0.05856471	0.2671224
2790	1	-244.64	-229.4778	-15.16223	59.58445	3.961975	0.0949082	0.398398	0.737408	0.678678	0.462007	0.464871	0.157258	0.374915	0.545433	0.0485017	1.64691	0.327442	0.0945078	0.350633	0.2967623	0.01735818	0.0112006	0.0380871	0.00916685	0.130324	0.0352241	0.00118571	0.00106521	0.0426343	0.295536	0.0106274	0.0196011	0.00622055	0.329303	0.0666021	0.00322117	0.0234141	59.58445	0.452261	0.773884	1.08441	1.68945	0.136023	0.141218	0.278131	0.0588889	0.289046	0.0966934	0.04077228	0.5742652
2791	1	-224.4594	-235.3253	10.86597	96.31148	1.79914	0.0622196	0.0662332	0.0725168	7.55143e-05	0.042927	0.135268	0.00302415	0.0775336	0.0729251	0.018126	0.00495267	0.313254	0.155565	0.0327748	0.0890276	0.01143204	0.0264269	0.0291418	0.0652995	0.286042	0.0479288	0.00489662	0.00239854	0.0200168	0.163153	0.0882584	0.0833602	0.00273381	0.0885527	0.0693008	0.0224895	0.004879319	96.31148	0.268059	0.631801	1.06404	2.0361	0.139098	0.143651	0.278259	0.0760579	0.24088	0.122054	0.01631136	0.2991362
2792	1	-221.7197	-238.1133	16.39359	154.3232	2.947857	0.0549216	0.0695591	0.0241511	0.0171175	0.0155252	0.0341812	0.0313653	0.0477051	0.000965393	0.0339971	0.133376	0.0134819	0.0418566	0.0246466	0.02611231	0.009498088	0.0608129	0.0112322	0.122253	0.112312	0.0597201	0.00426409	0.0248777	0.0226108	0.153942	0.0508	0.00250328	0.0023615	0.213125	0.092742	0.0664435	0.003498509	154.3232	0.385187	0.728599	1.08225	1.80397	0.121617	0.127136	0.349833	0.0553063	0.27432	0.0717879	0.0129966	0.2691865
2793	1	-215.0077	-232.0894	17.08173	222.2197	1.547902	0.0350445	0.00867487	0.0203864	0.0267953	0.0244136	0.0261121	0.0585871	0.00836237	0.0977872	0.0320245	0.158145	0.0102805	0.0409958	0.0216064	0.03909206	0.003128649	0.0344056	0.062428	0.00206655	0.205568	0.00830375	0.00614257	0.0109334	0.00409705	0.245173	0.0214724	0.0937262	0.00613597	0.201256	0.0867291	0.0115621	0.005077317	222.2197	0.232628	0.59634	1.05312	2.11792	0.231137	0.130498	0.171402	0.109421	0.28264	0.0749024	0.008205966	0.6187348
2794	1	-225.2034	-229.5236	4.320111	387.8371	2.400205	0.0375322	0.00341166	0.0191103	0.0883768	0.0686032	0.0305238	0.0277671	0.048952	0.221431	0.0103453	0.0166025	0.00309897	0.125829	0.0714737	0.05625625	0.0006871248	0.00191837	0.139776	0.0603725	0.237418	0.13458	0.0107788	0.0513396	0.00600665	0.181976	0.0245374	0.00169364	0.0288758	0.0539648	0.0426398	0.0241225	0.0220528	387.8371	0.336786	0.691781	1.0774	1.89403	0.168746	0.108574	0.235552	0.0759831	0.31034	0.100805	0.02273993	0.9697833
2795	1	-224.4625	-237.8952	13.43263	611.3686	1.933248	2.44217e-05	0.0389761	0.0195568	0.010123	0.00557144	0.0752342	0.100018	0.0482925	0.0553739	0.0402789	0.00749223	0.0760974	0.0237456	0.00337107	0.04376696	0.003568595	0.00980847	0.21644	0.0119331	0.315412	0.0363776	0.000109389	0.0287638	0.000352018	0.0935522	0.0426743	0.089694	0.00879351	0.0835782	0.0168441	0.0456669	0.00662025	611.3686	0.285174	0.647722	1.06823	1.99888	0.152824	0.212759	0.124897	0.0997252	0.359019	0.0507767	0.01018885	0.6497547
2796	1	-243.2639	-229.6121	-13.65177	25.35965	2.030886	0.410505	0.850362	0.55595	1.20064	0.950184	0.948005	0.0102797	0.39383	1.54484	0.0585529	0.0605664	0.0568342	0.231651	0.920504	0.5776771	0.03988233	0.00713046	0.0409862	0.112514	0.156686	0.00429863	0.0095942	0.0130422	0.00344952	0.187178	0.176243	0.112813	0.0119022	0.11361	0.0468594	0.00369296	0.01846622	25.35965	0.296934	0.658258	1.07074	1.97406	0.11449	0.208532	0.195293	0.0784861	0.288086	0.115114	0.05834855	0.3164811
2797	1	-235.6077	-233.7345	-1.873259	59.003	1.555069	0.00621721	0.0169651	0.120878	0.0713175	0.603857	0.169062	0.0890654	0.298821	0.0670403	0.434554	0.122737	0.236627	0.460857	0.188451	0.2212116	0.02891278	0.00839733	0.0194207	0.00990302	0.131737	0.251296	0.00132154	0.00775117	0.00234342	0.260059	0.188887	0.0611861	0.0379219	0.00880681	0.00747035	0.00349794	0.06139142	59.003	0.233706	0.597473	1.0535	2.11532	0.179402	0.11631	0.207252	0.0590544	0.332748	0.105233	0.0903042	0.6798291
2798	1	-232.9814	-232.9711	-0.01035882	105.267	2.858145	0.183066	0.133378	0.159656	0.123561	0.103002	0.179399	0.155882	0.00178353	0.0635581	0.184582	0.467113	0.0118459	0.172239	0.155895	0.1391755	0.01100342	0.0385494	0.0362115	0.302819	0.114953	0.00809955	0.00349198	0.0262295	0.0104274	0.185306	0.0169558	0.00545476	0.00299496	0.127897	0.032265	0.088346	0.02478401	105.267	0.377981	0.723359	1.08172	1.81694	0.114541	0.168884	0.262311	0.0588449	0.313736	0.0816828	0.03578744	0.6925339
2799	1	-232.7581	-238.672	5.913879	47.26087	1.384831	0.10067	0.034346	0.0544817	0.00865932	0.250791	0.151568	0.1022	0.07662	0.0404968	0.513393	0.135863	0.286241	0.195671	0.0365783	0.1698115	0.01249922	0.0179529	0.174891	0.0634074	0.0777751	0.0652721	0.00299101	0.0259933	0.0207726	0.341725	0.00903043	0.0106165	0.0139731	0.0560919	0.0034523	0.116056	0.03599822	47.26087	0.20697	0.568192	1.04288	2.18196	0.167337	0.0865456	0.232096	0.137781	0.271588	0.104653	0.04849744	0.7422706
2800	1	-219.4936	-233.9076	14.41399	222.7289	2.617335	0.029916	0.0295083	0.00588069	0.0234653	0.0378943	0.0526196	0.00947096	0.0151044	0.0101618	0.00215526	0.0747108	0.040597	0.171432	0.044447	0.05179953	0.0024425	0.00607439	0.0799987	0.113823	0.129689	0.206074	0.00332807	0.0193011	0.000255323	0.147941	0.00847782	0.068628	0.0156272	0.137915	0.033387	0.0294808	0.005336624	222.7289	0.357306	0.707868	1.07984	1.85498	0.13557	0.1554	0.338593	0.0805523	0.202801	0.0870829	0.007779125	0.6860186
2801	1	-233.6519	-239.5828	5.930899	93.70518	3.356742	0.136272	0.306636	0.100643	0.336316	0.0347712	0.0316129	0.02585	0.26184	0.198165	0.0431538	0.0776643	0.0910337	0.0537953	0.0136876	0.1136918	0.02078175	0.0495881	0.114143	0.0716916	0.0741295	0.00705795	0.00391562	0.130023	0.00578872	0.230594	0.107865	0.0310596	0.0136501	0.0779526	0.0587987	0.0237418	0.003747814	93.70518	0.415106	0.749545	1.08379	1.75156	0.160519	0.0853634	0.239506	0.0440012	0.3972	0.0734101	0.02452956	0.1527876
2802	1	-232.3922	-234.2617	1.869455	107.3761	1.031118	0.357601	0.510546	0.0617846	0.114674	0.195762	0.00366011	0.202158	0.0457105	0.128485	0.0803725	0.0117698	0.0998062	0.171876	0.120993	0.09486453	0.01812819	0.0378267	0.120057	0.0893248	0.137912	0.0262696	0.00175219	0.0353688	0.00402633	0.300672	0.0301835	0.0774137	0.00519675	0.116668	0.00639041	0.0109381	0.0008671739	107.3761	0.143121	0.485909	1.00497	2.366	0.171105	0.132218	0.223486	0.0706399	0.295078	0.107473	0.01899536	0.04565187
2803	1	-244.0511	-243.689	-0.3620666	153.7747	2.506943	0.137286	0.0197206	0.259191	0.124254	0.114693	0.035425	0.0530582	0.104296	0.166466	0.172661	0.0802794	0.16049	0.580347	0.0445738	0.08983103	0.008312664	0.0129508	0.162634	0.143797	0.297821	0.00243079	0.0183561	0.0730515	0.0312557	0.0927681	0.0644334	0.00159419	0.0350224	0.0219349	0.00508402	0.0368659	0.005876543	153.7747	0.347114	0.69997	1.07871	1.87421	0.106988	0.0929066	0.229844	0.159036	0.308869	0.102357	0.01418921	0.4141558
2804	1	-229.4394	-232.8687	3.429375	66.6041	1.992339	0.0147549	0.284106	0.115113	0.18043	0.012477	0.0611324	0.156377	0.0133881	0.0839287	0.0877059	0.308371	0.0651426	0.0668319	0.120929	0.1131937	0.0199818	0.0392172	0.0570505	0.112887	0.123298	0.0907121	0.00237781	0.0171889	0.0060743	0.123592	0.0396569	0.1442	0.00542101	0.203343	0.0224859	0.0124968	0.09268579	66.6041	0.292358	0.654197	1.0698	1.98365	0.145276	0.195112	0.238767	0.0573524	0.261981	0.101512	0.1126676	0.8226482
2805	1	-226.6734	-235.5562	8.882811	418.5471	1.674655	0.0291081	0.0171793	0.0089287	0.0960962	0.0131279	0.0151838	0.0591265	0.0211421	0.0091274	0.0402746	0.109532	0.108275	0.0337925	0.0388626	0.07012868	-0.001043642	0.00132113	0.0814506	0.108921	0.125287	0.060575	0.010367	0.00281039	0.0248579	0.317088	0.0121887	0.00103895	0.0373044	0.17429	0.0386704	0.00383056	0.00725166	418.5471	0.251086	0.615262	1.05922	2.07443	0.208047	0.10469	0.239816	0.0597044	0.312755	0.0749878	0.006208018	1.168112
2806	1	-232.6699	-227.9875	-4.68239	915.8147	2.779035	0.133718	0.0513512	0.167928	0.115407	0.0757742	0.0559406	0.041175	0.00195025	0.327033	0.209506	0.295286	0.0587105	0.0386982	0.105644	0.1516206	0.0003320048	0.0174321	0.000659374	0.169844	0.341971	0.20941	0.0012738	0.00695394	0.000798667	0.0821784	0.0171168	0.0143484	0.00774653	0.114882	0.0073727	0.0080127	0.01389887	915.8147	0.371411	0.71851	1.08118	1.8289	0.132668	0.199817	0.265135	0.0422353	0.24763	0.112515	0.01423088	0.9766701
2807	1	-237.8468	-229.8466	-8.000204	43.54425	2.142552	0.232709	0.0415428	0.0759357	0.286693	0.301021	0.215706	0.117181	0.5645	0.675952	1.10395	0.257531	0.0267834	0.600535	0.41368	0.2552928	0.03016527	0.0189172	0.0290828	0.0580442	0.116119	0.0176967	0.00361054	0.0419501	0.000440571	0.343209	0.0414425	0.129639	0.00213228	0.167788	0.0200166	0.00991113	0.02432759	43.54425	0.309717	0.669364	1.07318	1.94774	0.11807	0.210564	0.218627	0.0900683	0.249788	0.112882	0.05449287	0.4464363
2808	1	-235.8526	-240.7657	4.913131	129.4633	1.686424	0.129477	0.00242762	0.00680122	0.00251037	0.122018	0.0190822	0.049856	0.116441	0.336204	0.101667	0.166429	0.335536	0.0356817	0.0398814	0.1005417	0.004709213	0.0158398	0.054095	0.1063	0.151267	0.0128715	0.0442064	0.0650308	0.0305235	0.213309	0.0170388	0.0220196	0.00292363	0.12224	0.0512712	0.0910639	0.002754849	129.4633	0.252738	0.616907	1.05972	2.07063	0.143065	0.12989	0.226119	0.0596155	0.295185	0.146126	0.007464062	0.3690817
2809	1	-229.5829	-230.708	1.125032	53.56403	2.281053	0.32109	0.136211	0.013545	0.241432	0.050059	0.030882	0.0359499	0.262508	0.151653	0.321038	0.289471	0.0713417	0.374718	0.151269	0.1354614	-0.001958095	0.00178007	0.239371	0.0122009	0.00896087	0.0438425	0.0064143	0.0125527	0.000750458	0.104389	0.249436	0.151582	0.00761831	0.132315	0.0196393	0.00914764	0.03330612	53.56403	0.324664	0.681919	1.07566	1.91776	0.193808	0.198606	0.144083	0.051857	0.315676	0.0959714	0.03134802	1.062463
