Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2139	1	-54.17539	-80.03965	25.86426	4.455606	4.807913	0.115804	0.0496366	0.0500821	0.00256025	0.0905135	0.00988315	0.219253	0.0104611	0.07999333	0.1667977	0.0951677	0.174454	0.0156172	0.0327565	0.00935947	0.000912831	0.0791802	0.0116816	0.00993417	0.215137	0.00053976	0.0386564	0.018392	0.10624	0.191972	0.00161457	4.455606	0.493899	0.799208	1.08362	1.62327	0.0551835	0.365713	0.0319197	0.190304	0.327007	0.0298733	0.1684123	0.00958701
2140	1	-52.20667	-82.21279	30.00611	21.97699	2.303501	0.043675	0.00477228	0.021349	0.011329	0.031062	0.0180621	0.0578213	0.0033937	0.01596203	0.04326274	0.0870377	0.116252	0.0302943	0.129638	0.150379	0.0113469	0.0424822	0.0748752	0.0424463	0.000691929	0.0720326	0.146766	0.0076003	0.0656381	0.0225199	0.1010352	21.97699	0.326998	0.68384	1.07601	1.91315	0.0441289	0.473635	0.0017341	0.134881	0.234775	0.110846	0.144298	0.7001847
2141	1	-44.73833	-78.084	33.34567	14.03764	2.511138	0.103008	0.0185208	0.00341966	0.0044432	0.000363041	0.046117	0.0156264	0.0195459	0.01971083	0.04035224	0.234906	0.0712448	0.112876	0.0739117	0.00444312	0.00574509	0.110687	0.00203363	0.0368969	0.0380022	0.0447106	0.0285259	0.0135393	0.192674	0.0298033	0.01231583	14.03764	0.34751	0.70028	1.07875	1.87346	0.0186853	0.597709	0.00423433	0.0729998	0.278539	0.0278322	0.05266807	0.2338386
2142	1	-53.85981	-78.44719	24.58738	25.17291	5.261261	0.0950486	0.00263089	0.0994389	0.0194875	0.0328541	0.0159673	0.0990918	0.00614723	0.03229986	0.05115407	0.0292327	0.0127744	9.02576e-05	0.258593	0.0578982	0.0715397	0.025768	0.000740262	0.0350422	0.0105309	0.0331876	0.0735516	0.0054123	0.379168	0.00647134	0.01033613	25.17291	0.512579	0.809962	1.08282	1.59464	0.0646728	0.350482	0.0124172	0.131852	0.325835	0.114742	0.06149021	0.168094
2143	1	-44.06786	-79.19078	35.12292	20.33074	1.092052	0.0330165	0.010371	0.0160332	0.00174267	0.0164983	0.0281586	0.00740452	0.0630421	0.03335466	0.07243984	0.0402308	0.121944	0.0875303	0.144347	0.0312956	0.00274843	0.0634254	0.0163424	0.0248205	0.0148596	0.171107	0.0476788	0.0158823	0.114646	0.103142	0.02860505	20.33074	0.154946	0.502773	1.01372	2.32856	0.0483799	0.467359	0.0109972	0.134796	0.266989	0.0714795	0.1010449	0.2830925
2144	1	-59.17468	-77.92195	18.74727	1.408714	1.883118	0.400537	0.241402	0.178899	0.00490096	0.00319417	0.0568788	0.457537	0.59453	0.16477	0.1152874	0.161735	0.0679365	0.00734562	0.0113026	0.0200083	0.0390065	0.0669933	0.00146322	0.128955	0.0388823	0.0622612	0.0760506	0.0119847	0.18191	0.124165	0.008479134	1.408714	0.278912	0.64198	1.06677	2.01234	0.0200735	0.410768	0.00887125	0.0687654	0.454218	0.0373037	0.1237665	0.06850912
2145	1	-50.48064	-76.81383	26.33319	1.834123	1.73539	0.10226	0.255936	0.101134	0.118666	0.0233968	0.00491052	0.0118711	0.0111781	0.09442905	0.09735989	0.131144	0.0887256	0.123947	0.0941869	0.0212018	0.0410466	0.051415	0.0117422	0.000647497	0.103877	0.0147068	0.0794356	0.00578305	0.130874	0.101266	0.184767	1.834123	0.259504	0.623562	1.0617	2.05523	0.0201054	0.369599	0.00991659	0.131635	0.396205	0.0725394	0.2821269	0.6549074
2146	1	-58.31914	-82.257	23.93785	2.137473	2.214453	0.0579111	0.0803562	0.195343	0.0296533	0.144928	0.257477	0.0854733	0.210993	0.1310603	0.2434802	0.105875	0.0156976	0.0421679	0.0329588	0.039181	0.0813355	0.0902547	0.00617554	0.124857	0.00184965	0.13042	0.0417705	0.102976	0.118416	0.0660648	0.01123053	2.137473	0.317597	0.676039	1.07453	1.93183	0.064448	0.416156	0.0112555	0.131239	0.298262	0.0786408	0.2547107	0.04409131
2147	1	-53.81739	-92.85809	39.0407	44.78523	0.05650973	0.00128823	0.0107159	0.00765935	0.0210467	0.00474614	0.0246971	0.0096532	0.0152512	0.0104743	0.03186795	0.298639	0.0388655	0.00319173	0.0332777	0.0128147	0.0139986	0.0806142	0.051042	0.0474047	0.00618213	0.0948835	0.0472814	0.0603324	0.0587631	0.152709	0.04301633	44.78523	1.23311e-11	5.23694e-06	0.0102763	3.98972	0.0358946	0.269554	0.00191489	0.34185	0.330019	0.0207676	0.07488428	0.5744374
2148	1	-39.32019	-78.97708	39.65688	9.120627	0.475195	0.0405617	0.0119864	0.0102803	0.0195557	0.00490742	0.001663	0.00479083	0.00439539	0.0164118	-0.06931854	0.0961892	0.0733011	0.0323206	0.12764	0.00222061	0.119745	0.0338502	0.004855	0.0661328	0.137519	0.0115308	0.0562503	0.0131325	0.136609	0.0887037	0.1118208	9.120627	0.0288876	0.235414	0.801345	2.93435	0.0305576	0.364336	0.00347521	0.186928	0.376603	0.0381002	0.04250224	2.630939
2149	1	-47.15921	-83.8424	36.6832	5.81486	0.6050609	0.0561432	0.0112427	0.0156918	0.00256364	0.0209316	0.0504977	0.0242916	0.0349098	0.0427507	0.06506571	0.0517419	0.00497953	0.0411247	0.037896	0.0960839	0.175349	0.0808063	0.00381752	0.0707191	0.162745	0.0158048	0.112449	0.000506442	0.0447674	0.10121	0.01443446	5.81486	0.0541535	0.315074	0.883879	2.74689	0.0902896	0.399984	0.0100831	0.167697	0.316545	0.015401	0.07950016	0.1815651
2150	1	-58.41015	-80.03979	21.62965	5.559424	0.9836714	0.406374	0.28389	0.130168	0.0292844	0.0272222	0.0747576	0.0205654	0.0338122	0.1892764	0.1729176	0.040817	0.0565963	0.151619	0.123218	0.00833935	0.00957918	0.0484119	0.00250761	0.0218803	0.194823	0.106295	0.0852301	0.000689591	0.0472583	0.102736	0.1045713	5.559424	0.133684	0.471788	0.997241	2.39729	0.0219259	0.462526	0.022171	0.0633325	0.344047	0.085998	0.2774889	0.3768484
2151	1	-52.76145	-82.84659	30.08515	19.15439	1.389206	0.0438344	0.0395329	0.0472527	0.0170137	0.0310215	0.00628723	0.00349369	0.080447	0.03564318	-0.03778849	0.0261096	0.0613775	0.0897226	0.0368398	0.074591	0.0079672	0.051928	0.0230369	0.0695982	0.162908	0.00298122	0.127899	0.0265936	0.0941825	0.144265	0.06961574	19.15439	0.207688	0.569012	1.04319	2.18011	0.0299792	0.476331	0.0125427	0.18553	0.253969	0.041648	0.03182724	2.1873
2152	1	-50.1567	-81.43826	31.28156	8.027947	1.317912	0.0162276	0.0496223	0.0615628	0.0366205	0.0365781	0.0296719	0.0197551	0.0485048	0.03505345	0.00714235	0.0460113	0.140321	0.00945921	0.0535963	0.0757306	0.0131303	0.0676577	0.00365496	0.0208142	0.0446332	0.0150149	0.132329	0.0204029	0.329976	0.0272681	0.1128877	8.027947	0.195775	0.555147	1.03766	2.21142	0.0307477	0.436466	0.00644139	0.0954767	0.344815	0.0860534	0.12003	0.9404953
2153	1	-59.23606	-87.52827	28.29221	14.73946	0.2729231	0.0871088	0.0497479	0.0118759	0.0239132	0.0246802	0.0703214	0.151027	0.0758033	0.0666481	0.09842349	0.0252267	0.120343	0.0151071	0.0640148	0.134172	0.00512467	0.0368254	0.0155201	0.0161477	0.258976	0.0530063	0.0513928	0.0863049	0.0574741	0.0603653	0.008781482	14.73946	0.00335635	0.0836744	0.547402	3.36557	0.0283716	0.469593	0.00482815	0.257811	0.211765	0.0276315	0.107205	0.08191301
2154	1	-46.40945	-80.98901	34.57956	8.295951	0.4335433	0.0695016	0.0173256	0.0295036	0.018562	0.00903634	0.0208144	0.0197118	0.0290817	0.04553463	0.21263	0.189648	0.00905596	0.0596248	0.0502496	0.0188068	0.0261829	0.0503295	0.00832303	0.0891384	0.0122831	0.0152205	0.0937655	0.0192589	0.305928	0.0521849	0.01011949	8.295951	0.021836	0.206339	0.765169	3.00666	0.0202282	0.392573	0.0198028	0.0540149	0.423929	0.0894527	0.2227495	0.04542993
2155	1	-53.29804	-84.6235	31.32547	19.53329	2.101556	0.0161957	0.0113961	0.00920271	0.00760074	0.000384643	0.0644119	0.0527175	0.0504227	0.01839505	0.003484707	0.107606	0.0651283	0.105186	0.0310859	0.0364859	0.0346995	0.194313	0.0622065	0.0220619	0.00498018	0.0663542	0.0951475	0.0434721	0.0442558	0.0870173	0.04244811	19.53329	0.305103	0.665396	1.07233	1.95717	0.0221448	0.38368	0.00966597	0.148953	0.325699	0.109857	0.04593282	0.9241347
2156	1	-54.95811	-84.47294	29.51483	17.26191	2.279046	0.0464977	0.00652865	0.0345436	0.0272386	0.0144613	0.0134414	0.0167098	0.139989	0.05646653	0.008462217	0.0203642	0.0330561	0.102988	0.0213309	0.0989671	0.054018	0.08674	0.0330895	0.00536694	0.0413425	0.0922076	0.085711	0.105792	0.179135	0.0398902	0.02933048	17.26191	0.324455	0.681746	1.07563	1.91817	0.062672	0.531285	0.000134236	0.0970993	0.221323	0.0874861	0.0377927	0.7760886
2157	1	-57.49737	-84.82334	27.32596	9.62015	0.4478686	0.00888539	0.221954	0.0741645	0.0727833	0.0461184	0.0440637	0.0817422	0.0170969	0.07754221	-0.001533723	0.182918	0.100616	0.096376	0.0409089	0.0789026	0.034801	0.0362975	0.00691485	0.0702574	0.0605798	0.0159279	0.0848193	0.00549808	0.139603	0.0455791	0.07999406	9.62015	0.0241821	0.216528	0.778289	2.981	0.0639018	0.359548	0.0300657	0.142541	0.361791	0.0421531	0.07846034	1.019548
2158	1	-36.65727	-78.96533	42.30806	111.3315	2.022094	0.00480436	0.000456473	0.00587148	0.00215424	0.00660156	0.00089542	0.0101786	0.00366229	0.003687799	0.001436718	0.204349	0.0314468	0.0231904	0.0291588	0.00746953	0.188775	0.00511644	0.00905436	0.0130198	0.0732893	0.037857	0.126566	0.0092127	0.211455	0.0300402	0.004311673	111.3315	0.295898	0.657343	1.07053	1.97623	0.0303937	0.439972	0.00188374	0.170068	0.33145	0.0262322	0.005748391	0.7500661
2159	1	-46.32858	-82.38649	36.05791	48.26275	0.1702876	0.0344288	0.0444621	0.00935119	0.011954	0.00466958	0.0114137	0.020907	0.000579043	0.01694169	0.03860533	0.0574327	0.0432303	0.0805009	0.0367454	0.00393981	0.0484092	0.0556517	0.0385379	0.00253701	0.0561201	0.258612	0.147706	0.0221958	0.132384	0.0159975	0.004406538	48.26275	0.000159151	0.0185809	0.301844	3.67942	0.0631312	0.391064	0.000416698	0.11828	0.353707	0.0734021	0.04301187	0.1024494
2160	1	-45.93136	-83.25828	37.32693	75.20014	0.7599797	0.0110856	0.0215829	0.044219	0.00899933	0.00461955	0.000867057	0.000257831	0.00530725	0.009820254	0.006721766	0.0271609	0.0913867	0.0200264	0.157931	0.0787532	0.0485438	0.0619004	0.0347898	0.0323124	0.0090226	0.0126264	0.133721	0.0996408	0.0918402	0.100345	0.01163859	75.20014	0.0870192	0.390508	0.945218	2.57725	0.019916	0.406704	0.0208228	0.21006	0.299978	0.0425187	0.01836035	0.6338978
2161	1	-52.2324	-78.49126	26.25885	2.025434	1.023231	0.191202	0.126751	0.0105899	0.227479	0.00884071	0.0270408	0.00722839	0.213626	0.07323951	0.0855181	0.0797767	0.0813647	0.0944915	0.0909305	0.0278087	0.0313868	0.0515547	0.0148785	0.0132311	0.0105647	0.126567	0.0627547	0.0547538	0.17349	0.0864473	0.0997734	2.025434	0.141566	0.483625	1.00375	2.37106	0.0347508	0.448293	0.00128978	0.0950326	0.323176	0.0974577	0.1852915	0.5384672
2162	1	-52.33997	-84.1747	31.83473	14.92777	0.808826	0.0778409	0.0381936	0.0370835	0.00586537	0.0273637	0.0853975	0.0160052	0.017962	0.04603537	0.02550019	0.0033725	0.0282531	0.0218425	0.122081	0.000239661	0.104639	0.0144125	0.0651752	0.014528	0.0072739	0.0159	0.0408464	0.0483468	0.130089	0.383001	0.03904283	14.92777	0.0974354	0.410663	0.959371	2.53253	0.102201	0.350823	0.0256678	0.125972	0.300422	0.0949143	0.06454303	0.6049117
2163	1	-39.27357	-79.07862	39.80505	31.97865	0.4905739	0.0379413	0.00662307	0.0086445	0.000227045	0.00316177	0.00479288	0.000404234	0.0459653	0.01573155	0.03004927	0.0461485	0.0591107	0.060057	0.162532	0.0220389	0.0655166	0.00764271	0.0071768	0.00591662	0.0451159	0.192302	0.0231098	0.0715207	0.218082	0.0137297	0.006543694	31.97865	0.0316542	0.245718	0.813287	2.90934	0.0416008	0.485705	0.000135369	0.173964	0.230588	0.0680069	0.03659296	0.1788238
2164	1	-54.31786	-81.60849	27.29063	11.15147	1.794922	0.0288299	0.0573205	0.094666	0.0410755	0.0176796	0.0305293	0.0021727	0.0157125	0.04999147	-0.07995508	0.0873089	0.0906859	0.215979	0.0992927	0.0121917	0.0657996	0.0245398	0.0122006	0.0480074	0.00351332	0.101849	0.0136643	0.0017707	0.186605	0.0365917	0.113423	11.15147	0.267502	0.63127	1.0639	2.03733	0.03098	0.426305	0.00152255	0.236085	0.264118	0.0409894	0.03346788	3.389009
2165	1	-51.0163	-88.72616	37.70986	3.14814	4.505158	0.0102871	0.0170637	0.0119219	0.00836166	0.0255293	0.0151808	0.0270456	0.0287241	0.01999048	0.08931863	0.0557368	0.169279	0.106384	0.0474899	0.116997	0.0292868	0.127113	0.00754059	0.0517592	0.124299	0.0555063	0.00807872	0.00156133	0.0383248	0.060642	0.02876937	3.14814	0.480129	0.791046	1.08404	1.64479	0.0869948	0.410406	0.0219719	0.142906	0.267961	0.0697599	0.118088	0.2436265
2166	1	-51.855	-82.02856	30.17356	4.090975	0.4510966	0.0933784	0.0531997	0.133429	0.0184058	0.0531831	0.035834	0.00242791	0.111788	0.03953957	0.1688281	0.057706	0.0881454	0.0481825	0.0771236	0.0285557	0.0115884	0.0630137	0.00967356	0.00535395	0.0933114	0.165729	0.037122	0.00357106	0.208301	0.102623	0.05883815	4.090975	0.0247228	0.218797	0.781144	2.97534	0.0191094	0.448945	0.00581881	0.0377369	0.430588	0.057802	0.2276662	0.2584404
2167	1	-39.53906	-81.54276	42.00371	15.33195	1.596815	0.00700439	0.00860696	0.0179058	0.0011411	0.000612505	0.0228902	0.0247429	0.0102477	0.01354871	0.04204686	0.0278252	0.130534	0.167703	0.120828	0.0908977	0.0620697	0.0127773	0.000771981	0.0700223	0.020931	0.177923	0.0165573	0.0166315	0.0375979	0.0469304	0.0053392	15.33195	0.239898	0.603916	1.05564	2.10055	0.0135423	0.452843	0.00158507	0.124776	0.393657	0.0135968	0.04738605	0.1126745
2168	1	-39.88716	-84.17001	44.28285	25.84327	0.3603975	0.0036201	0.00543241	0.00418169	0.0206667	0.000980973	0.0149114	0.00688467	0.000958798	0.01175754	0.0277866	0.04626	0.0335087	0.0155688	0.163756	0.0329546	0.114841	0.0781497	0.00315404	0.0472868	0.0356377	0.0846685	0.07087	0.0503147	0.12975	0.0932794	0.01056373	25.84327	0.01144	0.151618	0.684607	3.15234	0.111488	0.396782	0.0116607	0.124626	0.32886	0.0265826	0.03835033	0.2754534
2169	1	-59.19244	-81.89571	22.70327	3.10193	0.6488796	0.0804115	0.169934	0.375669	0.0528576	0.0368058	0.115575	0.0345621	0.0718645	0.1194523	0.2339155	0.0647641	0.285563	0.05146	0.0206435	0.0185804	0.119007	0.0349363	0.00667579	0.0181458	0.16488	0.108803	0.0469133	0.00598647	0.0347453	0.0188965	0.1354304	3.10193	0.0633211	0.338378	0.904345	2.69396	0.0109734	0.424147	0.00724463	0.0999141	0.414561	0.0431591	0.3693459	0.3666765
2170	1	-54.76955	-82.94934	28.17978	17.8656	0.9287783	0.0710482	0.111513	0.0447867	0.0180393	0.092768	0.0187974	0.0198756	0.0127803	0.08914895	0.03381847	0.27407	0.0566423	0.0325847	0.068246	0.0640235	0.0174552	0.0289897	0.0671007	0.00683891	0.00588679	0.0220237	0.0925158	0.0282671	0.066445	0.16891	0.04673817	17.8656	0.122533	0.454245	0.987118	2.4361	0.0325632	0.493955	0.0113439	0.0776605	0.326307	0.0581699	0.08055664	0.5801902
2171	1	-39.84792	-83.2327	43.38478	5.685502	0.52922	0.0303633	0.0057633	0.00544092	0.00303017	0.00181399	0.00507914	0.0198516	0.0195974	0.01846999	0.1543805	0.0802887	0.000646763	0.129352	0.0920976	0.00797744	0.109477	0.0471143	0.000130437	0.0681737	0.133887	0.0607844	0.00129721	0.0481408	0.190084	0.030548	0.02118766	5.685502	0.038923	0.270564	0.840418	2.8501	0.049888	0.408654	0.00101638	0.0507012	0.383809	0.105931	0.1755681	0.1206806
2172	1	-34.74649	-85.308	50.56152	93.42887	0.5771006	0.00163251	0.00779692	0.00023735	0.000837331	0.00503883	0.000264435	0.00030561	0.00227497	0.002448364	0.008077142	0.0822816	0.0207528	0.0418367	0.0284877	0.0505433	0.0756346	0.08604	0.00871232	0.00920484	0.0310456	0.0416648	0.137705	0.112272	0.119347	0.154472	0.0004509165	93.42887	0.048422	0.299301	0.869171	2.78311	0.0659215	0.34945	0.0278334	0.0859206	0.393882	0.0769933	0.008528059	0.05287446
2173	1	-58.49309	-81.00151	22.50842	1.586347	1.185104	0.0905615	0.365586	0.00731615	0.0779823	0.151249	0.00547442	0.16319	0.0681119	0.1879166	-0.03339628	0.0528562	0.0247945	0.306421	0.0393143	0.000164093	0.026124	0.0216868	0.00413992	0.0251145	0.0823927	0.141436	0.00961738	0.00417923	0.0753097	0.18645	0.1669193	1.586347	0.172343	0.526102	1.02499	2.27657	0.0375746	0.343818	0.0183247	0.118705	0.372352	0.109227	0.1335231	1.250116
2174	1	-43.22513	-76.57596	33.35084	4.694665	1.657208	0.122329	0.0372075	0.0108357	0.0188161	0.0073486	0.036672	0.00457425	0.0359889	0.06658218	0.1641059	0.0548695	0.00920812	0.0186432	0.147916	0.0655823	0.029869	0.0903337	0.00289922	0.00327223	0.0777852	0.119979	0.117498	0.0171446	0.222945	0.0220553	0.01166347	4.694665	0.248618	0.612791	1.05846	2.08013	0.0425971	0.47833	0.0016992	0.0500183	0.356088	0.0712682	0.1757694	0.06635665
2175	1	-62.43728	-82.95955	20.52227	20.29045	0.9616739	0.0568698	0.135248	0.000551813	0.0146114	0.00556	0.371793	0.234679	0.0332091	0.08900105	0.02978826	0.0844838	0.035789	0.106497	0.0203104	0.131287	0.0209006	0.143034	0.00857965	0.00322561	0.0210093	0.0547014	0.00936211	0.0424026	0.0100761	0.308341	0.07744577	20.29045	0.129245	0.464921	0.993347	2.41249	0.0394258	0.348718	0.00366859	0.0543964	0.397341	0.15645	0.107234	0.7222126
2176	1	-50.36332	-78.1806	27.81728	5.645183	0.9401946	0.0672246	0.0763669	0.0613459	0.0232531	0.000107156	0.0254902	0.18182	0.11666	0.0708479	-0.01989008	0.0405982	0.0755779	0.0378272	0.392276	0.029849	0.0277826	0.0249815	0.00351998	0.00197321	0.0828768	0.0257913	0.0459501	0.00830931	0.117984	0.0847037	0.07011349	5.645183	0.124872	0.458007	0.989338	2.42778	0.0333964	0.436778	0.0410402	0.100786	0.30944	0.0785594	0.05022341	1.396032
2177	1	-50.88613	-80.20541	29.31928	25.51951	0.2933954	0.0673286	0.0639701	0.0236065	0.0706738	6.95318e-05	0.126798	0.040317	0.0260116	0.04262035	0.02037184	0.0544889	0.0459548	0.041186	0.0428155	0.136159	0.0308008	0.138026	0.00601483	0.0350479	0.255171	0.000761187	0.0114383	0.0190919	0.148549	0.034495	0.01559243	25.51951	0.00477488	0.0993679	0.584543	3.31131	0.038352	0.378924	0.0131975	0.108045	0.359607	0.101875	0.03596427	0.4335535
2178	1	-55.47003	-85.07565	29.60562	3.648674	0.8549871	0.124969	0.0109528	0.165308	0.00335124	0.006044	0.0580438	0.016972	0.038758	0.1140848	0.2880339	0.0622547	0.0876014	0.00137788	0.0198936	0.0210349	0.0185294	0.12824	0.0654069	0.00338703	0.018082	0.0187917	0.0113833	0.206902	0.332577	0.00453839	0.02492268	3.648674	0.107194	0.428365	0.971099	2.49334	0.0203628	0.476697	0.000480628	0.150951	0.28115	0.0703586	0.3129566	0.07963621
2179	1	-40.97515	-81.92999	40.95483	17.0625	1.734305	0.0338988	0.0263977	0.000794657	0.0157467	0.000613251	0.0112928	0.00128119	0.00468867	0.01165914	0.06702527	0.167602	0.0387071	0.0285041	0.0600864	0.0744956	0.100281	0.0414015	0.0272178	0.0295858	0.0253426	0.0482697	0.141817	0.0971056	0.0504261	0.0691571	0.014084	17.0625	0.259356	0.623418	1.06166	2.05557	0.0287148	0.391679	0.00212409	0.141545	0.344258	0.0916788	0.08110927	0.1736423
2180	1	-57.73881	-81.14958	23.41078	10.43122	3.254402	0.0203411	0.0761333	0.104279	0.0310684	0.252738	0.00619366	0.0640704	0.0290241	0.06089633	0.07594151	0.0243395	0.0265247	0.0445463	0.0202646	0.0837797	0.0318016	0.049971	0.00571835	0.0416328	0.320117	0.0124971	0.122818	0.0718463	0.0449081	0.0992351	0.08550753	10.43122	0.408033	0.744707	1.08351	1.76375	0.0232879	0.508371	0.000321636	0.0577878	0.376369	0.0338631	0.161449	0.5296255
2181	1	-53.0133	-80.76702	27.75373	76.04965	0.2587783	0.0425191	0.000257571	0.0209605	0.0206421	0.00558765	0.0299256	0.0441297	0.00577072	0.02885764	-0.01411536	0.0453486	0.00572288	0.0324995	0.0598501	0.0361572	0.0668895	0.0265012	0.0073898	0.0193456	0.0710236	0.00429744	0.0119781	0.00763303	0.572478	0.0328857	0.1063686	76.04965	0.00254637	0.0730987	0.519636	3.40472	0.0310619	0.479683	0.0434711	0.109234	0.306934	0.0296164	0.09225328	1.153007
2182	1	-38.36494	-82.07239	43.70745	76.90074	1.69594	0.00412976	0.00258876	0.000632976	0.0015521	0.000632667	0.00360322	0.000724432	0.000255495	0.005537937	0.02408961	0.0353979	0.0176669	0.0583486	0.120545	0.0456709	0.100799	0.171262	0.0134628	0.00921647	0.0675827	0.0171197	0.0508532	0.0148191	0.0456474	0.231608	0.04628491	76.90074	0.254067	0.618224	1.06012	2.06759	0.0273193	0.360762	0.0216699	0.167567	0.388129	0.0345526	0.07037452	0.6576941
2183	1	-30.46348	-78.96142	48.49794	30.30291	1.740925	0.00846254	0.0131386	0.00130296	2.42407e-05	0.00224783	0.000886982	0.00219301	0.00170252	0.004288552	0.01696037	0.0700281	0.00665325	0.200653	0.0646905	0.162457	0.0132725	0.0790434	0.0182675	0.0386873	0.00961705	0.161743	0.0114885	0.0343313	0.087755	0.0413125	0.001369749	30.30291	0.260258	0.624296	1.06191	2.05353	0.0221445	0.410818	0.00534567	0.0929614	0.423987	0.0447428	0.01833012	0.07472669
2184	1	-53.39192	-81.30197	27.91005	7.229488	1.470254	0.0381963	0.133302	0.0576396	0.0904	0.0116858	0.0465795	0.00786503	0.101536	0.05911543	0.03254988	0.0941858	0.0575928	0.0372495	0.156471	0.169934	0.0552696	0.089915	0.0238071	0.0950041	0.000745892	0.0611249	0.0049376	0.0192363	0.0649519	0.0695747	0.1187237	7.229488	0.220691	0.583529	1.04863	2.14715	0.0313569	0.354626	0.000240155	0.157592	0.420051	0.0361344	0.1512735	0.7848276
2185	1	-37.75165	-81.08197	43.33032	38.72697	0.8433495	0.00428664	0.0148423	0.000747662	0.000720539	7.67332e-06	0.0105232	0.00847958	0.00277883	0.008952401	0.03822662	0.0784565	0.0530373	0.066995	0.0919764	0.0611544	0.0923253	0.0222863	0.00172696	0.0117549	0.0438391	0.0897137	0.0342343	0.00847494	0.173643	0.170382	0.007289081	38.72697	0.104744	0.424018	0.968279	2.50296	0.0248903	0.462355	0.0781733	0.110763	0.28546	0.0383582	0.0455157	0.1601443
2186	1	-59.76451	-88.04071	28.2762	11.37203	1.376979	0.0105774	0.0771217	0.00593955	0.023337	0.0404809	0.0144782	0.0601777	0.00641671	0.02298447	-0.05355917	0.0251679	0.142805	0.112814	0.0136404	0.00621934	0.0908607	0.175913	0.0706228	0.0100857	0.0839772	0.0368885	0.0357998	0.0431379	0.129089	0.0229786	0.2687802	11.37203	0.205677	0.566711	1.0423	2.18531	0.0936673	0.38518	0.0381979	0.168534	0.240226	0.0741949	0.2152211	1.248857
2187	1	-53.17006	-81.83538	28.66532	5.249374	1.566279	0.0581308	0.0544479	0.0626402	0.0519878	0.020271	0.0852356	0.104673	0.0252691	0.08018926	0.199813	0.0339183	0.0450696	0.0317285	0.176202	0.283281	0.0415081	0.188177	0.00555558	0.0406339	0.022964	0.0127596	0.023113	0.00430597	0.0632265	0.0275578	0.04042102	5.249374	0.235382	0.599229	1.05409	2.1113	0.00942644	0.355935	0.0156658	0.109446	0.476148	0.0333778	0.240234	0.1682568
2188	1	-46.55075	-82.86222	36.31148	11.16436	0.8327562	0.0613722	0.0588345	0.00496253	0.0171589	0.0221944	0.0158079	0.00867816	0.00911205	0.02549823	0.1006763	0.0515536	0.0645951	0.0675412	0.147745	0.0534873	0.168557	0.0232122	0.0148851	0.033157	0.0574384	0.052605	0.0433434	0.00340178	0.102673	0.115805	0.009974298	11.16436	0.102507	0.419995	0.965634	2.51186	0.013483	0.440189	0.0323733	0.0540879	0.349673	0.110194	0.1106506	0.09014229
2189	1	-57.19463	-81.53165	24.33702	7.162418	0.186986	0.100337	0.0468288	0.00905669	0.0154112	0.0189084	0.313859	0.210196	0.0624906	0.1362025	0.009896136	0.0278166	0.0797302	0.0200463	0.0337112	0.210572	0.0159096	0.00880138	0.000961531	0.0722393	0.0300382	0.0776291	0.143378	0.0150497	0.236414	0.0277032	0.04590169	7.162418	0.000328485	0.0266212	0.348849	3.6242	0.0674023	0.300905	0.0153141	0.103917	0.466432	0.04603	0.05579782	0.822643
2190	1	-36.70222	-77.71484	41.01262	14.60079	0.7963449	0.01665	0.0192951	0.0109449	0.00340259	0.00740756	0.000586429	0.00139546	0.0189761	0.006814358	0.07843805	0.0621429	0.0514684	0.000838122	0.0921787	0.273155	0.00416997	0.0422515	0.000671844	0.0320268	0.0719998	0.159129	0.0205478	0.00210901	0.160172	0.0271389	0.03019928	14.60079	0.0947807	0.405658	0.955937	2.54362	0.0620775	0.409078	0.0241557	0.0939297	0.385234	0.0255251	0.1086373	0.2779825
2191	1	-42.25896	-77.63802	35.37906	10.43781	1.260733	0.0316144	0.029278	0.0251318	0.000461134	0.0274495	0.00825729	0.00876984	0.0363539	0.04152349	0.02311065	0.0368101	0.0150328	0.0416702	0.228086	0.0651958	0.0748165	0.0451991	0.00657835	0.0651495	0.0292872	0.0306912	0.0416802	0.0440282	0.181248	0.0945269	0.02789985	10.43781	0.185887	0.543195	1.03262	2.23829	0.0766308	0.468429	0.00440731	0.0950366	0.333674	0.0218228	0.0510105	0.5469433
2192	1	-46.45859	-77.20923	30.75064	7.993701	1.933746	0.144311	0.0962773	0.0299173	0.0496073	0.0155538	0.0213307	0.0151323	0.0185859	0.04697118	0.06190836	0.0164369	0.0461863	0.0302412	0.286607	0.0831382	0.0101615	0.0464368	0.000359217	0.0312402	0.0196747	0.0947341	0.107266	0.015068	0.149642	0.0628085	0.04177752	7.993701	0.285236	0.647778	1.06824	1.99875	0.0761318	0.416793	0.000419706	0.101584	0.373974	0.0310974	0.1036859	0.4029239
