Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
83100	-256.013	-255.0867	-0.9262249	22.3248	3.248809	0.00881334	0.521856	0.0125447	0.0761868	0.279443	0.00412411	0.0211883	0.00285327	0.00724819	0.428667	0.502161	0.222757	0.110892	0.545026	0.0294197	0.227452	0.2827541	0.0582358	0.0934873	0.034506	0.0754513	0.0530432	0.0822953	0.0246209	0.0130451	0.0100836	0.0231242	0.179873	0.0622637	0.0273165	0.211491	0.0312894	0.0781092	0.009823813	22.3248	0.407639	0.744436	1.0835	1.76443	0.319336	0.200205	0.121337	0.074971	0.172655	0.111496	0.06805962	0.1443413
83200	-252.1848	-240.3098	-11.87507	126.6171	3.206151	0.41356	0.177943	0.0483669	0.00252392	0.581925	0.309954	0.121163	0.0497386	0.606397	0.029857	0.019506	0.0804289	0.0962054	0.337449	0.401596	0.0544512	0.133957	0.0216493	0.0447128	0.0441239	0.402339	0.00782055	0.053522	0.0120569	0.0417875	0.000128152	0.0159087	0.0275202	0.0052349	0.00288485	0.286252	0.0335818	0.022127	0.06082484	126.6171	0.404607	0.742339	1.08336	1.76969	0.210013	0.20703	0.104732	0.0707134	0.274877	0.132635	0.08247414	0.7375019
83300	-242.9482	-249.3219	6.373705	121.8769	2.573714	0.273772	0.130014	0.398846	0.00959872	0.0585958	0.0429814	0.00361272	0.00707334	0.000293773	0.024718	0.0614278	0.0196594	0.0285827	0.0642261	0.0502709	0.0840296	0.09671686	0.01137753	0.141282	0.00499148	0.105452	0.0127287	0.111715	0.0107488	0.107716	0.023027	0.218576	0.0517284	0.0186265	0.0350727	0.0607653	0.0820581	0.0155118	0.009748397	121.8769	0.353336	0.704812	1.07942	1.86243	0.287756	0.155764	0.181815	0.0718443	0.179061	0.12376	0.02112593	0.4614423
83400	-226.1071	-249.7718	23.66474	289.1656	0.9733201	0.00499746	0.0652119	0.00881913	0.00592474	0.0472801	0.00823449	0.00105207	0.0106963	0.0196135	0.0545018	0.0261862	0.00611761	0.0168066	0.038106	0.00887495	0.00180373	0.01573185	0.002637632	0.0260141	0.064917	0.0828989	0.0492657	0.000822312	0.0188465	0.0233503	0.000161454	0.102094	0.142826	0.218285	0.0110743	0.0565779	0.176448	0.0264185	0.004197335	289.1656	0.1316	0.468583	0.995435	2.40438	0.302572	0.250816	0.0878984	0.0708347	0.1833	0.104579	0.006834967	0.6140973
83500	-253.5792	-244.7314	-8.847877	26.68535	6.616589	0.152391	0.549854	0.763326	0.180849	0.0366439	0.0578764	0.0362614	0.323281	0.185716	0.573708	0.125169	0.020798	0.137318	0.156854	0.47694	0.142075	0.1724455	0.02699428	0.0220428	0.0310716	0.0806062	0.0848946	0.0839838	0.0162897	0.0776409	0.0120748	0.0354487	0.137606	0.0212921	0.0393689	0.290999	0.042436	0.0242454	0.01679129	26.68535	0.55793	0.834654	1.07985	1.52757	0.228143	0.22836	0.110041	0.0962733	0.21145	0.125733	0.04378557	0.3834892
83600	-219.0431	-240.4619	21.41875	98.24803	3.222974	0.000655739	0.00644856	0.00330248	0.0147531	0.0022259	0.00525054	0.0452896	0.0233213	0.0188495	0.0156107	0.0307274	0.196529	0.0502247	0.01585	0.0342479	0.070788	0.04207553	0.02165209	0.0483492	0.0279946	0.0665704	0.0606325	0.0573001	0.00402528	0.0807567	0.0123526	0.0856713	0.0474021	0.0927503	0.109925	0.252082	0.019853	0.0343351	0.0008765098	98.24803	0.405808	0.743171	1.08342	1.7676	0.280177	0.190766	0.13314	0.0793236	0.185916	0.130678	0.0225286	0.03890654
83700	-254.1612	-249.3635	-4.797703	61.79841	2.228641	0.0800236	0.765946	0.121833	0.266331	0.0499287	4.8066e-05	0.314002	0.430266	0.60229	0.0643847	0.423255	0.0396903	0.0371114	0.00523781	0.00280026	0.108254	0.1879669	0.01172405	0.0164179	0.212769	0.08462	0.0161624	0.0152491	0.0170369	0.0518104	0.0566072	0.0567725	0.00543482	0.0766141	0.0192879	0.11401	0.0738303	0.183378	0.0378649	61.79841	0.319121	0.677315	1.07478	1.92878	0.293581	0.199211	0.0986626	0.107982	0.130806	0.169757	0.04958895	0.7635753
83800	-239.2079	-249.2798	10.07194	44.71617	3.212751	0.0965155	0.0768731	0.10453	0.0424983	0.00158106	0.0135715	0.164149	0.0449497	0.0946659	0.029417	0.0122243	0.171064	0.167467	0.0320514	0.0205208	0.0152925	0.1278259	0.005609192	0.0103664	0.00833735	0.0484701	0.0901148	0.0478656	0.0155542	0.0622806	0.0240122	0.0281387	0.0342273	0.194013	0.0156132	0.203998	0.114111	0.102897	0.0205385	44.71617	0.405079	0.742666	1.08338	1.76887	0.289211	0.175999	0.108859	0.0542072	0.229591	0.142133	0.02614769	0.7854804
83900	-245.428	-251.3649	5.936833	34.08604	4.106343	0.02451	0.151788	0.00696383	0.0428102	0.0452018	0.00975987	0.0618015	0.136165	0.252311	0.0242445	0.0417138	0.249139	0.138879	0.0437207	0.0327152	0.497335	0.1095599	0.0359647	0.0720981	0.0451682	0.067461	0.111648	0.0413744	0.0709886	0.0403445	0.0848875	0.0795913	0.0204848	0.0310868	0.132534	0.128263	0.0409021	0.0331684	0.07224268	34.08604	0.46011	0.778808	1.08437	1.67671	0.280193	0.116235	0.131207	0.10335	0.164356	0.204659	0.1082074	0.6676317
84000	-245.617	-245.4539	-0.163057	73.29271	3.135635	0.0347435	0.0825805	0.0242236	0.393138	0.00611143	0.0733178	0.269583	0.19369	0.0064592	0.302226	0.247281	0.00757549	0.0803115	0.052173	0.129141	0.494693	0.136279	0.01492081	0.0967889	0.0468057	0.0529534	0.0459224	0.0792124	0.0118728	0.128695	0.0159691	0.0236578	0.163515	0.0182987	0.0347797	0.161745	0.106768	0.0130157	0.00720707	73.29271	0.39949	0.738772	1.08311	1.77863	0.22975	0.247424	0.155846	0.101059	0.114072	0.15185	0.02212788	0.3257009
84100	-234.3762	-248.1362	13.76	97.23781	1.240386	0.0321067	0.00799614	0.13334	0.0157771	0.000694092	0.00233079	0.168211	0.100014	0.140551	0.0927886	0.0205143	0.0315176	0.00377613	0.0867784	0.115326	0.00901427	0.06065455	0.01488528	0.0412608	0.0732596	0.101576	0.128013	0.0371144	0.081197	0.0669693	0.0214909	0.0288272	0.0253422	0.0566951	0.0270277	0.099187	0.145656	0.0663839	0.004834062	97.23781	0.182295	0.538746	1.03069	2.24827	0.210172	0.203992	0.135847	0.130724	0.168018	0.151246	0.01971934	0.2451432
84200	-242.5742	-246.9821	4.407912	946.4356	5.555693	0.00738698	0.0172379	0.0558995	0.0324996	0.00557975	0.00467687	0.1803	0.0599865	0.014417	0.0256697	0.02808	0.0617606	0.115883	0.0356573	0.0222008	0.0095572	0.03983097	0.003393715	0.0797236	0.124304	0.0347379	0.000591088	0.0304631	0.00862122	0.0104144	0.0299288	0.0927109	0.138229	0.0455693	0.0533241	0.248389	0.0747896	0.0282051	0.007512392	946.4356	0.523639	0.816164	1.08222	1.57797	0.248647	0.239133	0.118099	0.090261	0.190478	0.113382	0.01090611	0.6888243
84300	-232.9935	-252.0977	19.1042	385.043	0.99057	0.00558251	0.0139465	0.0786711	0.0222553	0.0219127	0.0207634	0.0160572	0.0111926	0.00648745	0.0275861	0.00919954	0.0334001	0.0206691	0.0710403	0.031836	0.0337264	0.03862064	0.005841758	0.0202485	0.180409	0.00906015	0.0850438	0.0363644	0.00450816	0.0846067	0.00923967	0.0716606	0.0107992	0.0537759	0.0734615	0.250687	0.0752929	0.0348418	0.00218866	385.043	0.135068	0.473899	0.99842	2.39261	0.328683	0.210272	0.128025	0.0543346	0.122857	0.155828	0.008030418	0.2725462
84400	-228.3264	-244.752	16.42561	140.7678	1.405632	0.0195451	0.021731	0.0933219	0.0387154	0.0101058	0.00826828	0.0863185	0.0302896	0.0814351	0.037243	0.00807697	0.0442992	0.0810116	0.119192	0.0268097	0.0201581	0.04654473	0.008272816	0.0363904	0.0149598	0.156395	0.0385675	0.0225689	0.0105099	0.0708505	0.000914399	0.131612	0.0570361	0.174359	0.00325587	0.148623	0.0215886	0.112369	0.01844914	140.7678	0.21037	0.572056	1.04436	2.17321	0.279593	0.208151	0.159334	0.0739147	0.172447	0.10656	0.02672195	0.6904113
84500	-240.2528	-254.6084	14.35561	173.7828	1.892491	0.0257261	0.0682972	0.00282878	0.0510761	6.78874e-05	0.0521428	0.031465	0.0725295	0.0183414	0.0297705	0.0131134	0.131208	0.00389029	0.069991	0.00210045	0.000548038	0.06051484	0.004743382	0.0512278	0.0438162	0.00335103	0.0109744	0.291847	0.000867136	0.0209743	0.0622626	0.0614203	0.0185076	0.0444029	0.107922	0.181945	0.086603	0.013879	0.005508514	173.7828	0.280094	0.643072	1.06705	2.00978	0.293418	0.19718	0.105022	0.108984	0.151167	0.144228	0.0102519	0.5373166
84600	-241.8881	-244.8135	2.925368	318.0793	2.538752	0.0150561	0.0478736	0.0492462	0.193287	0.0482175	0.0651398	0.134429	0.0187073	0.127363	0.0257492	0.0107025	0.204067	0.00377186	0.029851	0.0753224	0.11198	0.0870518	0.008523769	0.0673446	0.00867675	0.358845	0.0607397	0.063367	0.010165	0.00524159	0.0076053	0.00514656	0.0551566	0.0213713	0.185982	0.096876	0.0162082	0.0372745	0.01218965	318.0793	0.3501	0.702303	1.07905	1.86854	0.247321	0.208496	0.133437	0.0820807	0.167807	0.160859	0.02071341	0.5884904
84700	-244.5986	-244.0383	-0.5603305	52.27724	4.61277	0.0526271	0.0328137	0.108365	0.185037	0.0267779	0.0177439	0.144126	0.0268699	0.0767329	0.525087	0.208484	0.012245	0.00529178	0.0670253	0.605554	0.279743	0.1255301	0.02970994	0.0289596	0.162668	0.121938	0.0584677	0.0966199	0.0319119	0.106756	0.00707695	0.0222247	0.0137052	0.0852996	0.0498013	0.146874	0.0127806	0.0549172	0.001980138	52.27724	0.485154	0.794048	1.0839	1.63689	0.216632	0.230234	0.12436	0.0666937	0.191718	0.170362	0.03169008	0.06248447
84800	-236.0408	-245.8572	9.816378	63.46081	4.479783	0.0142045	0.0632134	0.0129946	0.194353	0.00113721	0.0261945	0.0150072	0.116211	0.0613395	0.234928	0.00215145	0.017196	0.160425	0.00183612	0.137801	0.0532881	0.0650192	0.03787434	0.0901285	0.145237	0.0181598	0.0532752	0.0397626	0.0319684	0.0968196	0.00350777	0.0637428	0.024231	0.0316276	0.00592891	0.19202	0.157061	0.0465301	0.01328533	63.46081	0.478923	0.790321	1.08407	1.64669	0.276573	0.17737	0.0756337	0.140337	0.228849	0.101237	0.05115967	0.2596836
84900	-249.486	-250.3306	0.8446521	75.21426	1.597423	0.00310842	0.186503	0.121775	0.199941	0.00335387	0.0102851	0.500627	0.019924	0.0929681	0.286021	0.146154	0.297001	0.0563786	0.00694357	0.0362383	0.366059	0.1858254	0.02679669	0.015057	0.0724709	0.0291996	0.0605005	0.0509769	0.0432814	0.0640479	0.00446805	0.0377682	0.209918	0.0220587	0.0667528	0.121989	0.183707	0.0178041	0.0005663929	75.21426	0.239988	0.604008	1.05567	2.10034	0.245298	0.149548	0.0968163	0.0759059	0.236679	0.195754	0.02736309	0.02069916
85000	-265.819	-259.3088	-6.510205	29.19531	1.457684	0.117525	0.0805432	0.055479	0.00699159	0.552894	1.13006	0.286861	0.00703165	0.154616	0.00730621	0.147611	0.0698029	0.122205	0.29628	0.76245	0.10481	0.403288	0.03857951	8.49598e-05	0.0144462	0.0610031	0.0777709	0.128604	0.0160185	0.0563656	0.0414881	0.0708964	0.140543	0.0212386	0.07632	0.163219	0.0749338	0.0570689	0.03762716	29.19531	0.218711	0.581358	1.04784	2.15209	0.211427	0.150199	0.156301	0.0938847	0.254606	0.133582	0.07620666	0.4937515
85100	-262.2882	-253.382	-8.906228	37.92703	2.484553	0.0149154	0.0595141	0.473342	0.0973281	0.04717	0.0383952	0.125757	0.0894201	1.23592	0.207637	0.145965	0.261313	0.317491	0.0441033	0.374218	0.0541416	0.2453643	0.05085573	0.0518241	0.0116725	0.14639	0.00614407	0.155559	0.0331157	0.0245244	0.00460542	0.0255652	0.00603944	0.139081	0.220983	0.0649713	0.0976962	0.0118283	0.08059265	37.92703	0.344987	0.698299	1.07845	1.87826	0.231204	0.122329	0.177539	0.132249	0.247213	0.0894646	0.1314484	0.6131126
85200	-230.8522	-246.1797	15.32753	83.57677	1.868172	0.134628	0.0178777	0.0750102	0.0141637	0.0787528	0.0241199	0.00218198	0.0270189	0.0915061	0.0225013	0.015405	0.019935	0.0975222	0.0516857	0.00995648	0.147561	0.04326928	0.02111403	0.0579836	0.0553591	0.0715175	0.0283676	0.104288	0.0120042	0.221951	0.00276428	0.0146846	0.036524	0.03157	0.0799933	0.20377	0.00859449	0.0706276	0.007843725	83.57677	0.277014	0.640221	1.06631	2.01645	0.276024	0.200483	0.094064	0.133193	0.174208	0.122027	0.02895776	0.2708678
85300	-224.5565	-240.8105	16.25396	239.6745	3.957467	0.0347152	0.0615023	0.0356421	0.00360042	0.0481278	0.059561	0.0303853	0.00417449	0.0410899	0.00936952	0.0381276	0.00258999	0.00814285	0.00115701	0.0893736	0.0160504	0.02406058	0.003386768	0.0356503	0.00102002	0.11844	0.0763958	0.0365318	0.0222611	0.119214	0.0448535	0.0208951	0.0899395	0.0072822	0.0107793	0.352007	0.0284599	0.0362714	0.01088194	239.6745	0.45201	0.773725	1.08441	1.68986	0.243336	0.157409	0.111176	0.0743407	0.177194	0.236544	0.01426871	0.7626437
85400	-235.6241	-255.2575	19.63337	663.6225	0.8836402	0.00543958	0.0400241	0.0117081	0.0137249	0.00213102	0.00664513	0.0250258	0.0125062	0.012094	0.0375587	0.00590265	0.011506	0.0103279	0.0174727	0.0395057	0.00507907	0.02636023	0.001091416	0.0356139	0.0495172	0.0970131	0.0314954	0.0327606	0.0677568	0.0538858	0.027114	0.0491467	0.11541	0.00703449	0.120367	0.14795	0.118806	0.0461289	0.0009662675	663.6225	0.113193	0.438749	0.977685	2.47037	0.315047	0.105248	0.116324	0.054698	0.214205	0.194479	0.002057683	0.46959
85500	-228.5828	-244.422	15.83921	168.0165	4.243707	0.000921967	0.0404366	0.0405446	0.0735314	0.0217604	0.0337989	0.090016	0.00318713	0.000421291	0.0315123	0.00667517	0.0297989	0.00244058	0.0570889	0.0336427	0.0178246	0.02237698	0.004874889	0.00811955	0.0394721	0.186392	0.00608213	0.176051	0.00786059	0.0358321	0.00227963	0.0796279	0.152342	0.0924591	0.1033	0.054306	0.0468879	0.00898734	0.01497406	168.0165	0.467269	0.783236	1.08429	1.6652	0.278804	0.202325	0.155845	0.0849384	0.181422	0.0966667	0.01984895	0.7544007
85600	-263.1193	-249.8586	-13.26068	84.03524	1.01575	0.0215997	0.170303	0.511483	0.073094	0.136174	0.0530176	0.666324	0.0204855	0.0238635	1.08743	0.277189	0.07209	0.155648	0.133629	0.426202	0.322134	0.3618157	0.0012889	0.0614041	0.324296	0.138976	0.0581131	0.0127472	0.0124752	0.0786801	0.011205	0.00808089	0.0391766	0.0050136	0.0380661	0.121279	0.0371678	0.05332	0.01612117	84.03524	0.140086	0.481435	1.00256	2.37592	0.30473	0.133594	0.11719	0.0973753	0.177695	0.169417	0.01741007	0.9259681
85700	-230.608	-246.5374	15.92941	219.2024	3.715857	0.0282905	0.0153095	0.00236132	0.0011496	0.0354419	0.0317209	0.0577203	0.000339472	0.0340201	0.0304882	0.0458808	0.0688013	0.0106231	0.0903098	0.0277645	0.00677276	0.03085039	0.00990411	0.00799103	0.04495	0.191453	0.0312179	0.0666717	0.0270541	0.1271	0.00255391	0.0373756	0.00335757	0.0332222	0.265578	0.0143815	0.0465757	0.100518	0.01133661	219.2024	0.438037	0.764772	1.08433	1.71286	0.317143	0.214068	0.111456	0.064434	0.177609	0.11529	0.02124072	0.5337206
85800	-246.3644	-251.304	4.939635	20.65694	2.086659	0.503987	0.236752	0.0728274	0.0288556	0.0338088	0.235321	0.00612401	0.033089	0.252528	0.377136	0.36121	0.0857414	0.0317183	0.0611676	0.34411	0.202752	0.1999152	0.06774267	0.0424814	0.00603092	0.107353	0.0194674	0.228218	0.0822682	0.0151569	0.00804693	0.0739454	0.0327456	0.0533253	0.169656	0.0655367	0.0742856	0.0214827	0.01702486	20.65694	0.303404	0.663923	1.07201	1.96066	0.254529	0.177329	0.136378	0.0593166	0.248701	0.123747	0.08476753	0.2008418
85900	-249.9633	-249.6862	-0.2770618	88.60115	2.776872	0.0493521	0.200467	0.0631411	0.095869	0.193996	0.105468	0.0261931	0.0956075	0.0640019	0.207703	0.0154167	0.117555	0.131292	0.149423	0.254465	0.0407577	0.06198123	0.0320734	0.0553666	0.188573	0.00830787	0.0101867	0.124585	0.00768425	0.0782076	0.00508729	0.0974864	0.0728454	0.0281179	0.093456	0.165667	0.0161991	0.0482301	0.01006334	88.60115	0.371228	0.718374	1.08117	1.82923	0.220298	0.224211	0.0859296	0.119966	0.21596	0.133636	0.04213674	0.2388259
86000	-229.3564	-243.1531	13.7967	72.18051	3.869908	0.00907801	0.104844	0.02914	0.0798658	0.0227431	0.19489	0.077679	0.00960276	0.0667254	0.0151901	0.0107094	0.120574	0.075915	0.039564	0.0984794	0.0196189	0.06094223	0.02058803	0.0918603	0.0120115	0.22106	0.157763	0.00653811	0.00391456	0.0342801	0.0143507	0.162482	0.0133253	0.101149	0.0188439	0.0959624	0.0459852	0.0204745	0.009364015	72.18051	0.44707	0.770587	1.0844	1.69795	0.285472	0.188888	0.150634	0.0914401	0.152479	0.131087	0.02995205	0.3126336
86100	-238.6563	-251.6005	12.94422	186.6898	1.2345	0.00489863	0.0901368	0.124161	0.00275792	0.00857427	0.00143268	0.0113052	0.113613	0.0381997	0.0342421	0.019924	0.0324644	0.0357644	0.0801094	0.00286537	0.0622385	0.04878927	0.01197709	0.067456	0.0830188	0.157458	0.0127466	0.102294	0.0350692	0.0829715	0.102606	0.00642464	0.00491923	0.00920091	0.026474	0.157884	0.111212	0.0402649	0.008881687	186.6898	0.181249	0.53744	1.03011	2.2512	0.213024	0.244517	0.127813	0.097419	0.18633	0.130898	0.02085877	0.425801
86200	-232.0348	-249.8381	17.8033	32.06625	2.176422	0.00447257	0.0858497	0.0224953	0.0483238	0.00100163	0.00779643	0.0811527	0.0304321	0.099616	0.0654586	0.0282407	0.102927	0.0318151	0.146022	0.218791	0.00408839	0.07560979	0.05440666	0.0581315	0.0394438	0.121285	0.0565853	0.0627902	0.0626183	0.0839492	0.0416949	0.0638275	0.0702268	0.00170496	0.16658	0.10788	0.00266517	0.0606176	0.002042076	32.06625	0.313462	0.672552	1.07384	1.94015	0.228773	0.153501	0.111484	0.192494	0.158487	0.155261	0.05644874	0.03617576
86300	-230.5955	-243.9946	13.39916	135.1709	4.890464	0.00770441	0.0609655	0.00667226	0.0221135	0.00318398	0.00874536	0.00816925	0.0295405	0.115721	0.0867814	0.0158779	0.00128052	0.00996386	0.0756686	0.0292583	0.100791	0.05857197	0.003373177	0.01941	0.0552406	0.167394	0.0611895	0.0314265	0.0230995	0.0447103	0.0223572	0.0668142	0.0474473	0.111285	0.130913	0.170935	0.0113045	0.0364732	0.007321254	135.1709	0.497464	0.801288	1.08349	1.61776	0.305346	0.223943	0.098828	0.0977578	0.136112	0.138014	0.01069443	0.6845856
86400	-252.0976	-251.9219	-0.1756559	19.21521	2.555409	0.0117784	0.14192	0.0010613	0.202829	0.239202	0.349389	0.0195629	0.281982	0.1676	0.249088	0.261419	0.323033	0.115647	0.18254	0.0472457	0.506412	0.2886897	0.0575266	0.0252245	0.000392181	0.108921	0.0224696	0.150358	0.078226	0.166848	0.0105924	0.0205642	0.0158255	0.0546873	0.0822613	0.148893	0.0765152	0.0382214	0.02183969	19.21521	0.351648	0.703505	1.07923	1.86562	0.159054	0.230793	0.164956	0.0842629	0.229558	0.131376	0.07936629	0.2751759
86500	-252.7897	-246.0574	-6.732288	103.1485	1.932337	0.0118491	0.143043	0.224695	0.346713	0.142593	0.027566	0.249798	0.0723983	0.680701	0.592242	0.118066	0.0531908	0.159487	0.0334925	0.240797	0.268035	0.2128985	0.00588857	0.0327593	0.296885	0.131794	0.0242125	0.0377606	0.0162059	0.0426022	0.0092728	0.0216979	0.039189	0.13345	0.0831722	0.0646559	0.000455703	0.0658878	0.05053316	103.1485	0.285062	0.64762	1.0682	1.99912	0.266719	0.189955	0.135191	0.0935764	0.160732	0.153827	0.05642173	0.8956329
86600	-255.4266	-249.8906	-5.535964	17.10772	2.046162	0.451658	0.728817	0.586429	0.0379482	0.00334026	0.241139	0.505194	0.467269	0.31525	0.0667961	0.276148	0.450825	0.302079	0.14782	0.175331	0.0323612	0.356226	0.05682707	0.0372224	0.0304444	0.101018	0.0714019	0.152662	0.0257403	0.0334442	0.00122902	0.0241652	0.013112	0.100574	0.116966	0.239262	0.0320364	0.0207226	0.00948501	17.10772	0.298724	0.659834	1.0711	1.97034	0.362303	0.220464	0.139699	0.0498465	0.117896	0.109791	0.06631208	0.1430359
86700	-247.5918	-245.7983	-1.793471	67.94242	2.684774	0.090479	0.473034	0.0966942	0.11376	0.0972289	0.288275	0.124082	0.29803	0.264364	0.0343033	0.00598285	0.0782897	0.206506	0.00450779	0.015163	0.223482	0.09839677	0.03459769	0.0268369	0.0157396	0.114939	0.0359362	0.108542	0.00278118	0.0827814	0.0383567	0.0475086	0.10236	0.00529219	0.101037	0.246833	0.0120098	0.0590471	0.08402114	67.94242	0.363303	0.712432	1.08045	1.84382	0.326953	0.177254	0.140817	0.0716142	0.150425	0.132937	0.1186188	0.7083289
86800	-231.8852	-249.7645	17.87932	68.0494	3.088646	0.00657754	0.0406529	0.00104772	0.0522038	0.00402201	0.00577871	0.0643962	0.0114961	0.0280256	0.0272707	0.0391843	0.0140992	0.138051	0.0896627	0.0591078	0.155918	0.04923343	0.01521856	0.0965955	0.0183724	0.137568	0.113107	0.142815	0.00239239	0.0647386	0.00305873	0.0685765	0.00818595	0.0348482	0.148355	0.0530381	0.105067	0.00328039	0.007329844	68.0494	0.396006	0.736321	1.08292	1.78475	0.257151	0.220598	0.0807798	0.0594711	0.185594	0.196406	0.0225484	0.3250715
86900	-247.3294	-247.0665	-0.2628123	23.75756	5.220027	0.397993	0.330071	0.0470705	0.00919577	0.175347	0.202364	0.0883332	0.0911021	0.392095	0.211926	0.0273036	0.0777755	0.0552978	0.232628	0.310941	0.00450609	0.1535372	0.02619609	0.0169478	0.104222	0.30591	0.0173416	0.0493551	0.0135604	0.00897469	0.0334816	0.119846	0.116986	0.0615609	0.0187015	0.0633215	0.00986267	0.0599274	0.05706376	23.75756	0.510967	0.809048	1.0829	1.59709	0.297214	0.193293	0.14646	0.095208	0.148883	0.118942	0.08325985	0.6853694
87000	-251.5281	-244.1603	-7.367875	200.2413	1.941188	0.137455	0.230405	0.112606	0.141104	0.035989	0.0903514	0.0529152	0.0355711	0.0024956	0.586996	0.321267	0.127922	0.540239	0.11013	0.0308026	0.0500249	0.1891702	0.01926063	0.0502349	0.00552161	0.194235	0.0783337	0.00403587	0.0296207	0.00867173	0.00971011	0.0329099	0.0796352	0.091328	0.0107238	0.277356	0.0851807	0.0425022	0.01732887	200.2413	0.286152	0.64861	1.06845	1.99679	0.256948	0.165805	0.124706	0.0884304	0.188891	0.175221	0.0365895	0.4736022
87100	-243.4183	-246.478	3.059687	107.0802	1.743174	0.0204701	0.112687	0.11894	0.0913054	0.0214723	0.0884086	0.136266	0.0751384	0.17854	0.0464244	0.249622	0.135968	0.310912	0.102153	0.108039	0.126568	0.09979289	0.01998819	0.0535346	0.0147647	0.0239234	0.0594801	0.0516818	0.00296728	0.0448324	0.0112783	0.0161168	0.200759	0.0176729	0.0844766	0.262728	0.00402952	0.151754	0.05611914	107.0802	0.260564	0.624593	1.062	2.05284	0.320437	0.132645	0.181999	0.0673899	0.18649	0.111039	0.07610733	0.7373684
87200	-240.4645	-241.8997	1.435227	11.12184	3.281755	0.112116	0.493905	0.148246	0.543108	0.127091	0.011399	0.285358	0.254247	0.119211	0.303658	0.0392838	0.776977	0.0850065	0.244324	0.0744276	0.258845	0.2618468	0.1769575	0.0369362	0.0886096	0.14472	0.0638759	0.0316829	0.0197195	0.0442849	0.00500421	0.139286	0.115437	0.0140679	0.0254664	0.174905	0.0222072	0.0737974	0.03078622	11.12184	0.409949	0.746024	1.08359	1.76043	0.275868	0.263049	0.111655	0.0753719	0.165963	0.108093	0.2077437	0.1481933
87300	-237.5659	-250.515	12.94912	48.11986	2.132604	0.0129012	0.0819007	0.292724	0.0301822	0.0261726	0.165019	0.143668	0.0287515	0.0787815	0.0788488	0.0204099	0.0930876	0.0507659	0.00209678	0.173035	0.0127139	0.07650921	0.04453589	0.0855157	0.128483	0.0923204	0.0543961	0.0576784	0.00807529	0.104159	0.00100626	0.0219714	0.0370639	0.0396896	0.0156626	0.234521	0.0698324	0.0496244	0.02529149	48.11986	0.308606	0.668412	1.07298	1.95	0.150223	0.193949	0.170346	0.0729338	0.199072	0.213476	0.06982738	0.3622001
87400	-252.2246	-247.3553	-4.869238	76.60007	2.087869	0.0110377	0.19949	0.00879349	0.132404	0.028031	0.42075	0.249308	0.111585	0.0116385	0.229661	0.17208	0.136308	0.292887	0.185344	0.585318	0.0195433	0.1655482	0.01169574	0.0179561	0.0216996	0.0977314	0.229026	0.00405709	0.0306506	0.0502509	0.00397278	0.024818	0.0464793	0.0748953	0.217769	0.150403	0.0174893	0.0128017	0.02120848	76.60007	0.303543	0.664044	1.07204	1.96037	0.287117	0.173914	0.0876621	0.082455	0.212468	0.156383	0.03290422	0.644552
87500	-223.4604	-251.3383	27.87796	150.8106	1.57011	0.00461375	0.0297001	0.0278732	0.0322909	0.0144966	0.00222083	0.031145	0.0160491	0.0216281	0.000649155	0.0369427	0.0276913	0.00994384	0.0157244	0.0048239	0.0282978	0.02792267	0.01646399	0.167094	0.0272959	0.20277	0.0413012	0.0716223	0.0187829	0.0150825	0.0724833	0.0965204	0.0328596	0.105488	0.0103341	0.0585398	0.0293783	0.0504469	0.001001922	150.8106	0.235953	0.599825	1.05429	2.10994	0.317507	0.180633	0.134613	0.0692083	0.13876	0.159278	0.01746591	0.05736441
87600	-245.1654	-254.9184	9.753027	45.82027	1.431083	0.0143269	0.154334	0.319448	0.0528895	0.0362072	0.0796194	0.0431821	0.127541	0.0993925	0.129501	0.172407	0.0916806	0.0763426	0.00949221	0.06278	0.00980497	0.1049648	0.05628382	0.0783461	0.0456569	0.0824368	0.0278232	0.145963	0.0518656	0.0618757	0.0251389	0.0771827	0.00804865	0.0619363	0.0460449	0.240401	0.0238146	0.0234655	0.001876809	45.82027	0.214477	0.576668	1.0461	2.16275	0.255538	0.150584	0.117845	0.121618	0.196449	0.157965	0.05816063	0.03226941
