Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
2158	1	-195.842	-213.826	17.98402	47.0133	5.788852	0.050904	0.0862984	0.0284705	0.0753659	0.00153684	0.0355955	0.0712881	0.159319	0.0442765	0.00900615	0.0175933	0.0141254	0.0241235	0.0669052	0.03719473	0.02119162	0.00346541	0.186504	0.222822	0.189228	0.00959581	0.000864601	0.0674274	0.00405858	0.122383	0.0284427	0.0571349	0.0062147	0.0420121	0.0473167	0.0125294	0.01152295	47.0133	0.531872	0.820704	1.08173	1.5657	0.174811	0.239366	0.17458	0.0512773	0.287408	0.0725588	0.03271457	0.3522268
2159	1	-190.2734	-220.9845	30.71113	117.4614	4.285599	0.00882561	0.01411	0.00350401	0.00427518	0.000233426	0.0201961	0.0525082	0.00672092	0.0233389	0.0109204	0.0165155	0.0019499	0.00508783	0.0331665	0.01251511	0.0136538	0.0276834	0.142482	0.0443805	0.190999	0.0547489	0.00321611	0.0125951	0.00101877	0.276053	0.0208071	0.0757635	0.0152155	0.0892177	0.0348175	0.0110015	0.006170354	117.4614	0.469395	0.78454	1.08426	1.66181	0.122187	0.18116	0.294772	0.0569165	0.248927	0.0960373	0.01982415	0.3112544
2160	1	-207.2083	-223.3113	16.10297	55.76094	3.495569	0.122863	0.0263979	0.0746093	0.0585524	0.00199263	0.0176075	8.06875e-05	0.118653	0.0112329	0.0125738	0.0546569	0.124771	0.0781001	0.0715462	0.06966632	0.0006157083	0.00866629	0.260632	0.0584394	0.183916	0.00603471	0.0141901	0.0462925	0.00391807	0.153335	0.0214211	0.0240258	0.0138185	0.149038	0.0504196	0.00585274	0.01891194	55.76094	0.424304	0.755735	1.08407	1.73589	0.0988699	0.165916	0.207077	0.0806712	0.265265	0.182201	0.01952765	0.9684699
2161	1	-191.4909	-216.7775	25.28662	123.1314	1.185363	0.13448	0.0110883	0.0171208	0.0051675	0.0135235	0.0108269	0.037874	0.0054053	0.028609	0.00984537	0.0469686	0.0222297	0.0281235	0.0102502	0.02696974	0.005838734	0.000844502	0.177037	0.289469	0.120028	0.0104205	0.00538049	0.0221384	0.00127633	0.157095	0.0652246	0.058531	0.00913522	0.0680585	0.0132457	0.00211591	0.04900627	123.1314	0.17239	0.526164	1.02501	2.27643	0.162302	0.153346	0.204048	0.0634356	0.345634	0.0712342	0.054845	0.8935412
2162	1	-182.2146	-218.5013	36.28672	209.9549	2.034503	0.0349242	0.00459148	0.00100398	0.000298042	0.00424942	0.00499361	0.0263466	0.00262441	0.00861766	0.0137354	0.00702531	0.0106844	0.00607168	0.0144843	0.009496345	0.01336076	0.00528456	0.0364503	0.10331	0.340372	0.00166863	0.00529864	0.0822628	0.00506015	0.147274	0.0945287	0.0968496	0.0106217	0.0582328	0.00249534	0.0102907	0.001650627	209.9549	0.297359	0.658633	1.07083	1.97318	0.151497	0.198904	0.211357	0.0373424	0.249254	0.151645	0.01501139	0.1099583
2163	1	-183.2091	-219.0813	35.8722	92.26333	1.935499	0.00823688	0.00431259	0.00399166	0.0188261	0.0259906	0.0140194	0.00311949	0.0334792	0.0304944	0.0030012	0.012998	0.00394532	0.00862336	0.0105507	0.009029079	0.01359922	0.0029809	0.152801	0.0414385	0.0969329	0.00232209	0.00251843	0.179908	0.0036746	0.151045	0.185881	0.0513618	0.010696	0.00985676	0.107522	0.00105941	0.01387777	92.26333	0.285452	0.647975	1.06829	1.99829	0.185261	0.17535	0.166157	0.0328392	0.308045	0.132347	0.02747699	0.5050687
2164	1	-210.6716	-225.042	14.37041	8.114371	2.000918	0.147513	0.180458	0.00610674	0.311903	0.0114617	0.436999	0.260425	0.0501882	0.118926	0.053412	0.0729566	0.0134586	0.0440302	0.044501	0.1061982	0.1642346	0.000514881	0.00715322	0.0878726	0.19469	0.00467527	0.00798196	0.00313188	0.00228901	0.194302	0.0601332	0.187682	0.0254943	0.20409	0.00316845	0.0168211	0.04649892	8.114371	0.293384	0.655111	1.07001	1.98149	0.162762	0.142786	0.313455	0.0758492	0.261365	0.0437842	0.2107335	0.2206527
2165	1	-194.2503	-221.4871	27.23673	76.88139	3.227318	0.0151342	0.00222955	0.0014983	0.00440963	0.00791838	0.00873462	0.0450861	0.0645909	0.012861	0.0204175	0.0296624	0.00854432	0.00724191	0.0753751	0.02603237	0.008418875	0.0187755	0.0833207	0.0287837	0.380783	0.00783826	0.00405157	0.00972066	0.0321768	0.151226	0.00304405	0.141854	0.00441929	0.0502477	0.0566009	0.0271578	0.009652942	76.88139	0.406117	0.743385	1.08343	1.76707	0.139976	0.189764	0.234852	0.0545376	0.251889	0.128982	0.01807182	0.5341434
2166	1	-201.1914	-221.0798	19.88845	20.75922	5.963527	0.0664768	0.0375615	0.0297514	0.0156665	0.0462265	0.00905037	0.143103	0.0618529	0.0481396	0.0090784	0.00248923	0.143319	0.0426401	0.0321751	0.07881397	0.06017575	0.00984614	0.258919	0.0573947	0.102113	0.0144179	0.000848934	0.0872469	0.00303964	0.0951402	0.0492366	0.182069	0.000342356	0.124957	0.00133186	0.0130966	0.0159854	20.75922	0.537763	0.823912	1.08134	1.55699	0.0951673	0.257888	0.186815	0.0936747	0.250719	0.115736	0.07616116	0.2098892
2167	1	-210.5707	-221.7888	11.21806	25.36215	2.549226	0.301406	0.128225	0.243788	0.0898707	0.116199	0.0701232	0.274049	0.073588	0.00889524	0.0254751	0.0243032	0.034141	0.116994	0.0337472	0.1387399	0.002073006	0.0195266	0.133059	0.0439494	0.186584	0.0481993	0.0152566	0.0363861	0.00314837	0.213878	0.0331548	0.142003	0.0254963	0.0761965	0.0186352	0.00452787	0.09298549	25.36215	0.351074	0.70306	1.07917	1.8667	0.10802	0.221151	0.255282	0.0817326	0.24561	0.0882041	0.09505849	0.9781923
2168	1	-214.2918	-215.0288	0.7369439	7.847667	2.880426	0.13522	0.0181926	0.899413	0.280046	0.319014	0.935744	0.196046	0.0617429	0.204499	0.102252	0.60961	0.596186	0.221646	0.0153377	0.2061317	0.1279886	0.00859687	0.268553	0.100553	0.079051	0.00543615	0.00225269	0.176362	0.000550758	0.132697	0.0149553	0.124408	0.0024738	0.0573492	0.0264723	0.000288992	0.004547775	7.847667	0.379795	0.724685	1.08186	1.81366	0.105807	0.201067	0.22263	0.0503881	0.321169	0.0989389	0.1325364	0.0343134
2169	1	-215.1544	-223.4614	8.307059	7.40066	2.628309	0.74554	0.000532344	0.0523152	0.205018	0.0786398	0.102304	0.141376	0.283965	0.263227	0.139078	0.116312	0.279908	0.136961	0.0117456	0.1847163	-0.02388171	0.00779597	0.156676	0.0490606	0.212301	0.0149388	0.0206101	0.0208474	0.00421694	0.157904	0.0203171	0.121709	0.0187479	0.0550851	0.127376	0.0124148	0.1306121	7.40066	0.358293	0.708623	1.07995	1.85314	0.146533	0.145774	0.257757	0.0814418	0.249275	0.119219	0.1067304	1.223757
2170	1	-210.2669	-225.4017	15.13479	16.79718	1.579457	0.147575	0.0539151	0.0250375	0.215103	0.0175383	0.111413	0.0149101	0.106772	0.297421	0.193994	0.0436011	0.00879481	0.00400165	0.103647	0.09338434	0.155443	0.0302803	0.0655473	0.0712361	0.212203	0.0128612	0.00248269	0.0069119	0.0395139	0.223385	0.0189727	0.125937	0.0121935	0.110518	0.0674263	0.00053027	0.008824604	16.79718	0.23734	0.601269	1.05477	2.10662	0.153036	0.133256	0.219269	0.152228	0.281743	0.0604691	0.1642676	0.05372091
2171	1	-219.9388	-223.2462	3.307413	22.71664	1.560922	0.0666048	0.0232364	0.316176	0.397601	0.1229	0.0342415	0.0725995	0.0674714	0.0316565	0.741995	0.324101	0.182474	0.275902	0.470545	0.1482163	0.07329714	0.0297028	0.0331481	0.00733504	0.297148	0.0166182	0.00296313	0.116831	0.00289293	0.137167	0.0660274	0.224243	0.0106547	0.0343462	0.0188092	0.00211243	0.002282157	22.71664	0.234582	0.598393	1.05381	2.11322	0.160998	0.186945	0.199663	0.0599823	0.291607	0.100804	0.07557929	0.03019554
2172	1	-207.4523	-228.9935	21.54121	28.74189	4.603404	0.00529714	0.00226004	0.078233	0.0271102	0.0460779	0.0100985	0.0414951	0.00389561	0.0577624	0.0665656	0.148951	0.0247843	0.00393769	0.011898	0.04184114	0.002044071	0.0356639	0.116543	0.00755604	0.137911	0.0474071	0.00619489	0.0544927	0.0120622	0.225588	0.0317982	0.149725	0.0181807	0.0353903	0.119865	0.00162262	0.009509565	28.74189	0.484722	0.793791	1.08392	1.63757	0.156598	0.0642847	0.306251	0.101938	0.277752	0.0931764	0.01155364	0.8230798
2173	1	-214.4587	-214.0892	-0.3694727	4.95031	3.427352	0.417783	0.00994291	0.0566241	0.46501	0.0346015	0.694771	0.121702	0.505123	0.0720865	1.6354	0.491639	0.492919	0.22771	0.185128	0.3385215	0.1895705	0.0093674	0.0645055	0.102701	0.331502	0.0208257	0.00120758	0.00205995	0.00213281	0.228649	0.0102563	0.0365058	0.000636706	0.168284	0.0204712	0.000895052	0.02476759	4.95031	0.41984	0.752744	1.08394	1.74347	0.113872	0.178841	0.171065	0.0460179	0.322583	0.167621	0.2143381	0.1155538
2174	1	-215.3952	-222.254	6.85872	9.032349	4.285276	0.428333	0.0675614	0.268893	0.110968	0.306972	0.119451	0.232832	0.0384063	0.00217903	0.298553	0.203161	0.0344525	0.223891	0.00653231	0.2169016	0.2079797	0.0246973	0.245592	0.00589348	0.145019	0.0768444	0.00476526	0.0360554	0.00331277	0.145842	0.0103479	0.127538	0.00595265	0.115875	0.0402884	0.0119767	0.07321268	9.032349	0.469379	0.78453	1.08426	1.66183	0.114704	0.150769	0.308335	0.0672827	0.283045	0.0758643	0.2811924	0.2603651
2175	1	-211.1045	-228.9323	17.82784	47.46829	2.80568	0.0692806	0.0390302	0.020845	0.239285	0.00122381	0.0254795	0.115487	0.0938815	0.0042561	0.098449	0.043557	0.0515848	0.0221096	0.027364	0.07827627	0.03883127	0.00662696	0.038966	0.0532552	0.0615191	0.0201386	0.00367105	0.0684914	0.00553058	0.142334	0.262501	0.25188	0.0124044	0.0549358	0.0161169	0.00162825	0.0007767962	47.46829	0.373647	0.720168	1.08137	1.82481	0.134032	0.240422	0.191391	0.0327177	0.295702	0.105735	0.03960807	0.01961207
2176	1	-209.0324	-231.0909	22.05848	92.09781	1.498468	0.002495	0.0261429	0.0311962	0.0233976	0.0464268	0.00747035	0.0267	0.0374238	0.0436083	0.148216	0.0578962	0.0146141	0.061827	0.0805916	0.0484333	0.01645446	0.0164064	0.210724	0.0565494	0.0607413	0.0276752	0.0182223	0.00465546	0.00779271	0.106358	0.159633	0.271518	0.0143772	0.0175892	0.0216467	0.00611201	0.001474534	92.09781	0.225086	0.588301	1.05033	2.13628	0.134175	0.237868	0.214675	0.0677077	0.225517	0.120058	0.01792899	0.082243
2177	1	-201.9659	-221.8649	19.89901	35.70089	3.396477	0.0296289	0.113271	0.0138943	0.0748437	0.00172928	0.00336872	0.0708221	0.0336806	0.074186	0.0625743	0.0422476	0.0645517	0.0853447	0.0574196	0.05162722	0.06363052	0.0094567	0.0572377	0.138776	0.140274	0.00141549	0.00988914	0.00143528	0.0100774	0.164459	0.0322593	0.123454	0.00455574	0.203661	0.100718	0.00233148	0.007530162	35.70089	0.417784	0.751359	1.08388	1.74698	0.155604	0.180004	0.14831	0.0939309	0.294576	0.127575	0.07116068	0.1058191
2178	1	-207.3619	-228.6244	21.26254	102.1406	5.032041	0.0617856	0.0011311	0.0555134	0.0125895	0.0346898	0.0133044	0.0876176	0.008811	0.0418544	0.00924155	0.0191876	0.0575699	0.0088442	0.00512595	0.0412735	0.01279587	0.00793628	0.0102231	0.153939	0.0521734	0.00798777	0.00219442	0.0455419	0.00952389	0.186439	0.130623	0.227925	0.00982585	0.0233862	0.12872	0.00355958	0.006962748	102.1406	0.503403	0.804724	1.08325	1.60863	0.219878	0.171204	0.191638	0.0408427	0.299781	0.0766565	0.01975862	0.3523905
2179	1	-190.9274	-216.9096	25.98214	99.31002	3.369392	0.0390952	0.0100431	0.0361078	0.027201	0.00474825	0.013362	0.0251588	0.0661195	0.0122547	0.00375972	0.0296575	0.00226342	0.0358493	0.0159354	0.02916044	0.02421286	0.0163982	0.114876	0.0173603	0.160103	0.000769077	0.000668263	0.0616087	0.00169583	0.233656	0.0311567	0.301798	0.0124879	0.0307248	0.0102053	0.00649171	0.00226039	99.31002	0.415963	0.750126	1.08382	1.75009	0.14013	0.179017	0.18403	0.0543963	0.35967	0.0827559	0.02647325	0.0853839
2180	1	-215.3047	-229.6379	14.33316	7.246402	2.397117	0.357271	0.126816	0.164056	0.0704684	0.0735333	0.0670247	0.0181981	0.0999479	0.0736126	0.00101834	0.100041	0.258052	0.262451	0.30054	0.1708795	0.1039348	0.0362341	0.0740822	0.0603308	0.135374	0.0318705	0.00173732	0.0136205	0.0164001	0.242668	0.108707	0.151582	0.0300715	0.0333723	0.057516	0.00643459	0.09624063	7.246402	0.33648	0.691536	1.07736	1.89462	0.174934	0.130484	0.150115	0.0981936	0.246279	0.199995	0.2001754	0.4807815
2181	1	-199.0035	-225.1842	26.18071	25.5283	2.555191	0.0585755	0.0288342	0.0299747	0.0847525	0.0540723	0.0635713	0.0611779	0.0461239	0.0337794	0.00723557	0.0479459	0.0459836	0.00747372	0.0326286	0.04074622	0.08738935	0.0336311	0.0485672	0.03591	0.239524	0.0207426	0.0114531	0.0411445	0.0160745	0.159566	0.0261777	0.215728	0.00545857	0.0741191	0.0589843	0.0129188	0.003837874	25.5283	0.351628	0.70349	1.07923	1.86566	0.197379	0.199252	0.158154	0.0968709	0.198093	0.15025	0.09122723	0.0420694
2182	1	-210.4062	-222.8965	12.49029	36.05866	5.057062	0.0279953	0.0346805	0.0428136	0.105084	0.0470535	0.150054	0.0214173	0.0986678	0.0136603	0.104762	0.0685071	0.186438	0.241151	0.0448369	0.08323826	0.01889384	0.0150723	0.0639936	0.132253	0.142032	0.00527225	0.00207027	0.0342866	0.0133741	0.190874	0.10173	0.195131	0.00839171	0.0132209	0.0702685	0.0120293	0.02044233	36.05866	0.50443	0.805315	1.0832	1.60705	0.111637	0.131875	0.267205	0.0738981	0.303479	0.111906	0.03933616	0.5196828
2183	1	-196.7859	-221.2315	24.44557	23.59285	3.430754	0.0455877	0.00102948	0.0680523	0.0100085	0.0608345	0.0545928	0.0988849	0.0568465	0.0298229	0.0860804	0.0311348	0.0214057	0.0968921	0.0432318	0.06769123	0.07086988	0.0153238	0.0925924	0.0923454	0.188013	0.00712229	0.00185059	0.0849136	0.00955779	0.108997	0.0669908	0.131625	0.00964893	0.17174	0.0141567	0.0051225	0.0007925222	23.59285	0.420065	0.752896	1.08395	1.74309	0.124402	0.162619	0.226296	0.0845197	0.209503	0.192661	0.07166241	0.01105911
2184	1	-199.4867	-219.9133	20.42659	47.71036	6.446798	0.0166984	0.0961065	0.00559648	0.0375732	0.00245585	0.0489769	0.0970144	0.0298604	0.0691382	0.0128911	0.00173458	0.0458104	0.0419243	0.00955351	0.04166104	0.03662566	0.00886194	0.0144732	0.110687	0.259063	0.0256273	0.000129363	0.0104427	0.00328679	0.191842	0.0526348	0.252769	0.00920863	0.0215303	0.0390393	0.000405797	0.004519624	47.71036	0.552947	0.832034	1.08024	1.53478	0.0793134	0.252031	0.212141	0.0704219	0.225541	0.160551	0.04114529	0.1098455
2185	1	-197.902	-224.041	26.13905	49.4221	1.920083	0.0128727	0.00699386	0.00214518	0.00905954	0.0477973	0.0246501	0.0639538	0.0164915	0.0462144	0.0374677	0.0309135	0.0208211	0.0442927	0.0719448	0.03052678	0.04861729	0.0184328	0.212329	0.0255208	0.114482	0.00563926	0.00578552	0.00114459	0.00104009	0.0975594	0.0663739	0.335177	0.0340648	0.0635103	0.00658556	0.0123547	0.01215452	49.4221	0.283545	0.646237	1.06785	2.00236	0.130208	0.15519	0.219544	0.0717274	0.302349	0.120982	0.06077181	0.2000026
2186	1	-196.2088	-220.7467	24.53792	161.3613	1.504399	0.0146903	0.0110187	0.0475136	0.00884003	0.0454538	0.0258827	0.0295869	0.00433198	0.0830891	0.0529003	0.00147499	3.62616e-05	0.0271352	0.0118615	0.02707645	0.0112837	0.00108764	0.0614498	0.098176	0.116571	0.000266241	0.00066275	0.000980662	0.000816817	0.0749141	0.0758767	0.192667	0.00527167	0.120586	0.245254	0.00542013	0.002896317	161.3613	0.226001	0.589287	1.05068	2.13403	0.138428	0.239078	0.179801	0.0598487	0.273982	0.108863	0.01418001	0.2042535
2187	1	-189.8732	-222.6722	32.79902	104.7838	2.170618	0.0131576	0.0288213	0.0244322	0.00290415	0.00807991	0.0336011	0.0134312	0.0335968	0.00886065	0.00145139	0.00431683	0.013784	0.0428144	0.00776239	0.02227573	0.01187991	0.00287108	0.301989	0.0193721	0.156126	0.0580408	0.00158058	0.00323806	0.00363564	0.172517	0.0505914	0.113834	0.00184733	0.0544114	0.0292649	0.0306805	0.002487157	104.7838	0.312825	0.672011	1.07373	1.94144	0.0793861	0.18728	0.221713	0.143382	0.265893	0.102346	0.01436707	0.1731152
2188	1	-196.4233	-216.1765	19.75313	28.52038	5.557298	0.00922911	0.0626378	0.0165085	0.0355412	0.178199	0.0449193	0.0612013	0.0374269	0.0964792	0.00206355	0.0255884	0.0511361	0.0227024	0.0277118	0.07833039	0.03107082	0.0214492	0.0502882	0.203037	0.166041	0.0210318	0.0075743	0.0268038	0.000268314	0.203769	0.0617302	0.0572626	0.019896	0.0731352	0.0717271	0.015987	0.001148329	28.52038	0.523697	0.816196	1.08222	1.57789	0.101464	0.175599	0.266043	0.062485	0.280829	0.11358	0.03221915	0.03564119
2189	1	-182.2136	-218.4641	36.25053	69.83463	1.83225	0.0152895	0.0132999	0.0155659	0.00780941	0.0140774	0.017069	0.0144765	0.0285614	0.0108458	0.0121487	0.00127359	0.0209006	0.000801177	0.0175411	0.01044174	0.005483141	0.0012537	0.0665073	0.0576414	0.184824	0.0117427	0.00353187	0.0603885	0.00320694	0.27135	0.159359	0.136541	0.00457557	0.00072073	0.0346249	0.00373189	0.007271106	69.83463	0.272393	0.635901	1.06516	2.02654	0.118858	0.12725	0.194802	0.106137	0.345362	0.107591	0.01275425	0.5700929
2190	1	-186.6487	-220.4366	33.78798	51.19147	4.726091	0.021099	0.0229389	0.0102197	0.00144075	0.0208933	0.0323743	0.000891362	0.0472212	0.00222087	0.0158644	0.0288752	0.00232878	0.000638403	0.00924138	0.01515635	0.01389844	4.08703e-06	0.0423361	0.103985	0.251222	0.0502927	0.000343355	0.0132918	0.000655851	0.197328	0.00233736	0.184409	0.0231575	0.0905576	0.0140808	0.0259987	0.002502047	51.19147	0.490288	0.797087	1.08374	1.62888	0.0956363	0.184198	0.253125	0.0856938	0.241771	0.139577	0.01640048	0.1525593
2191	1	-199.2418	-213.1546	13.91279	14.48311	4.002832	0.205325	0.104119	0.0845243	0.0250854	0.0233682	0.024632	0.324585	0.032105	0.0473334	0.113401	0.179088	0.166961	0.0569917	0.0981112	0.07729058	0.1163011	0.000710014	0.0942144	0.0288411	0.169788	0.0280234	0.00238221	0.0518997	0.0014523	0.211797	0.0825547	0.169838	0.0109089	0.114512	0.021672	0.0114057	0.03627503	14.48311	0.454518	0.775307	1.0844	1.68577	0.112015	0.189888	0.208796	0.0864511	0.28104	0.12181	0.1525761	0.2377504
2192	1	-193.8477	-213.7738	19.9261	67.02586	3.657465	0.0715838	0.0403497	0.00986562	0.0321708	0.0720311	0.0731611	0.0744486	0.0334431	0.0179999	0.0061028	0.0060328	0.124813	0.0274481	0.0024895	0.0442779	0.02059654	0.00344434	0.126838	0.0527486	0.24032	0.0151687	0.00021667	0.0504641	0.000413225	0.177326	0.0172742	0.151809	0.00181875	0.118279	0.0211163	0.0227634	0.03692631	67.02586	0.434494	0.762464	1.08428	1.71876	0.182358	0.19687	0.213937	0.0569372	0.262414	0.0874839	0.05752285	0.6419416
2193	1	-200.6197	-213.0568	12.43708	33.60438	1.690441	0.210856	0.00223007	0.000318211	0.0441014	0.0736335	0.161596	0.172041	0.0168501	0.0501603	0.20005	0.113759	0.113018	0.145792	0.0489726	0.1179503	0.03611449	0.000173579	0.0681504	0.0919006	0.351899	0.0254041	0.000195767	0.0658519	0.000917841	0.169333	0.00106995	0.174437	0.00632887	0.00994053	0.0283611	0.00603635	0.02937356	33.60438	0.2533	0.617464	1.05989	2.06934	0.103868	0.214018	0.202804	0.0982546	0.252699	0.128356	0.06548806	0.4485331
2194	1	-209.8851	-216.9941	7.109032	19.51473	3.598668	0.299537	0.141087	0.277761	0.102685	0.0383265	0.467362	0.25628	0.190748	0.0202816	0.0896412	0.203207	0.0235018	0.215391	0.00500424	0.1888873	0.03677793	0.00435229	0.149336	0.150798	0.157223	0.00787097	0.0142205	0.0573211	0.0074013	0.21642	0.0466545	0.143431	1.52597e-05	0.0254406	0.0115417	0.00797358	0.04881153	19.51473	0.430857	0.760077	1.08421	1.72485	0.18061	0.216241	0.213086	0.042287	0.216094	0.131682	0.08558946	0.5702984
2195	1	-202.1296	-216.4699	14.34029	10.22274	4.695219	0.0622879	0.0537301	0.0214888	0.180692	0.0593618	0.100612	0.181	0.162407	0.104691	0.117191	0.0106696	0.239754	0.121002	0.264995	0.1421488	0.1071515	0.000846948	0.144045	0.0486138	0.236175	0.0545898	0.00587055	0.0469876	0.00946761	0.111636	0.0531832	0.199654	0.0103752	0.066323	0.010881	0.00135124	0.003311916	10.22274	0.488905	0.796271	1.08379	1.63103	0.0928392	0.239377	0.182426	0.0947714	0.250596	0.13999	0.1104634	0.02998201
2196	1	-213.2563	-221.7863	8.53004	11.09071	2.662914	0.165398	0.187145	0.217423	0.308291	0.982231	0.0384102	0.27822	0.0201609	0.0151261	0.209323	0.0218502	0.0132313	0.261076	0.104815	0.1926231	0.06016295	0.0223902	0.07029	0.0544805	0.178075	0.0203992	0.000778085	0.0102984	9.71165e-05	0.189719	0.0173955	0.256772	0.0201922	0.0660911	0.0818156	0.0112063	0.0523061	11.09071	0.361378	0.710973	1.08026	1.84739	0.163542	0.200422	0.190573	0.132169	0.226647	0.0866469	0.112469	0.4650711
2197	1	-206.1247	-224.3306	18.20591	15.55489	3.35059	0.0643542	0.124881	0.110409	0.0934269	0.0449578	0.0466166	0.0794166	0.0255746	0.262838	0.143986	0.000633405	0.0317145	0.0981536	0.0284958	0.08059678	0.02159949	0.00784968	0.0299748	0.0428561	0.268191	0.102522	0.00431462	0.0195663	0.0394329	0.191155	0.0404482	0.0580475	0.00129367	0.12134	0.0725781	0.000431033	0.03556223	15.55489	0.414688	0.749261	1.08377	1.75228	0.126202	0.178486	0.290958	0.0216829	0.283997	0.0986734	0.05716172	0.6221337
2198	1	-201.449	-218.1069	16.65791	22.04849	3.027399	0.0819902	0.030423	0.0764079	0.317279	0.0300751	0.0282157	0.168665	0.106855	0.088643	0.0624065	0.0242008	0.137115	0.0138743	0.0468089	0.08978493	0.0546466	0.00700379	0.100001	0.0840481	0.320556	0.00113612	0.0196899	0.0313421	0.00577225	0.14468	0.0958501	0.0833215	0.000586425	0.044227	0.0601272	0.00165926	0.006169831	22.04849	0.39137	0.733034	1.08265	1.79295	0.14622	0.132712	0.216549	0.0777214	0.336353	0.0904445	0.06081643	0.1014501
2199	1	-218.6787	-219.4992	0.8205304	19.64401	1.756636	0.030186	0.133719	0.203696	0.0856865	0.712674	0.227738	0.386715	0.123382	0.697208	0.340793	0.074915	0.360858	0.0572486	0.101587	0.2691241	0.05483484	0.00195567	0.0676545	0.165856	0.238974	0.0131275	8.9256e-05	0.0652933	0.00145641	0.132241	0.137851	0.123191	0.0268833	0.0127925	0.00867222	0.00396106	0.09337836	19.64401	0.262387	0.62636	1.06251	2.04874	0.14019	0.230247	0.212439	0.0331103	0.313103	0.0709115	0.1482132	0.6300273
2200	1	-211.0375	-221.0528	10.01531	26.12055	1.80179	0.0511581	0.357535	0.0130831	0.177434	0.0700133	0.00125548	0.172661	0.125002	0.286974	0.143165	0.115078	0.106963	0.00501723	0.018096	0.08695999	-0.01186214	0.000293834	0.0467673	0.0797071	0.253075	0.00374297	0.00294077	0.0274897	0.00792826	0.154541	0.0442445	0.275895	0.00896498	0.0360268	0.043587	0.0147958	0.09556887	26.12055	0.268409	0.632133	1.06413	2.03532	0.129241	0.202016	0.228122	0.0409572	0.239977	0.159687	0.08370672	1.141711
2201	1	-199.0023	-224.5134	25.51105	29.38148	3.179329	0.03007	0.0872958	0.0131018	0.00666807	0.0158937	0.0962866	0.137724	0.0145789	0.0404899	0.0151116	0.0168175	0.101842	0.0445511	0.0141725	0.03481586	0.0373554	0.00502985	0.0808902	0.0334816	0.290547	0.0130727	0.0158828	0.0235919	0.00578039	0.163233	0.139807	0.113303	0.0049767	0.0502104	0.00138543	0.0588076	0.01464597	29.38148	0.402676	0.740997	1.08327	1.77306	0.142887	0.180732	0.154836	0.114639	0.262497	0.144409	0.05200137	0.2816459
2202	1	-193.7382	-219.7201	25.98192	23.54583	4.628667	0.0518065	0.0497545	0.0144165	0.0185133	0.0347065	0.0140044	0.0247899	0.0448922	0.0814796	0.0776171	0.0213674	0.0375995	0.0562334	0.0369458	0.04076328	0.0544404	0.0261833	0.0138581	0.0132696	0.192169	0.0173152	0.0046469	0.0185371	0.00645491	0.209893	0.085015	0.254146	0.00478542	0.146886	0.00503709	0.00180415	0.002970648	23.54583	0.485884	0.794482	1.08388	1.63575	0.173131	0.18927	0.207554	0.0771178	0.263969	0.0889583	0.05741105	0.05174348
2203	1	-210.8516	-220.8408	9.989196	15.80245	1.814939	0.084552	0.0788122	0.0133359	0.148888	0.207082	0.0560657	0.400382	0.0439367	0.20181	0.297556	0.0131016	0.11914	0.191952	0.316403	0.1011124	0.05533847	0.00847377	0.0364327	0.0211741	0.37491	0.00434311	0.00291327	0.0723292	0.00332663	0.0862463	0.0980038	0.211597	0.00731563	0.0440589	0.0193248	0.00955106	0.002171217	15.80245	0.270136	0.633772	1.06459	2.03151	0.149583	0.184067	0.200079	0.0589148	0.2567	0.150656	0.05750969	0.03775393
2204	1	-198.4832	-219.3543	20.8711	12.20842	2.796977	0.0416352	0.140086	0.00439624	0.00605594	0.0307982	0.0656863	0.0196082	0.04415	0.118497	0.232307	0.0380222	0.0534508	0.0527302	0.0828504	0.07716691	-0.0008916377	0.00914762	0.189113	0.196198	0.178113	0.00385237	0.00539169	0.0405828	0.00456784	0.0477657	0.058336	0.116547	0.00271206	0.0554191	0.0723476	0.0199062	0.0947174	12.20842	0.372919	0.719629	1.08131	1.82614	0.163546	0.206025	0.207738	0.0571537	0.216981	0.148555	0.09382577	1.009503
2205	1	-202.4822	-219.5717	17.08947	208.652	1.217003	0.00141922	0.00441159	0.0193759	0.0217602	0.0354471	0.0557837	0.0656115	0.067301	6.02669e-06	0.0143992	0.0520165	0.0300454	0.0451305	0.243426	0.03805509	0.009705375	0.00692873	0.181506	0.0919526	0.368034	0.00411765	0.00169882	0.0186886	0.00050409	0.2068	0.0274099	0.0142176	0.0170807	0.0349778	0.0129658	0.0131169	0.01010757	208.652	0.178121	0.533501	1.02836	2.26002	0.181153	0.0894838	0.26919	0.0496713	0.334431	0.0760712	0.01981294	0.5101497
